AALI|15325
ABBA|50
ABDA|6800
ABMM|2340
ACES|755
ACST|2900
ADES|1070
ADHI|2180
ADMF|7000
ADMG|142
ADRO|1685
AGII|1060
AGRO|1020
AGRO-W|895
AGRS|105
AHAP|195
AIMS|104
AISA|2150
AKKU|77
AKPI|780
AKRA|6250
AKSI|125
ALDO|600
ALKA|122
ALMI|190
ALTO|330
ALTO-W|120
AMAG|492
AMFG|6600
AMIN|350
AMRT|540
ANJT|1990
ANTM|770
APEX|1780
APIC|402
APIC-W|210
APII|206
APLI|105
APLN|226
APOL|58
ARGO|900
ARII|390
ARNA|420
ARTA|270
ARTI|50
ARTO|155
ASBI|368
ASDM|940
ASGR|1920
ASII|8475
ASJT|580
ASMI|480
ASRI|370
ASRM|2340
ASSA|220
ATIC|725
ATPK|194
AUTO|2550
BABP|68
BABP-W|5
BABP-W2|100
BACA|202
BACA-W|87
BACA-W2|87
BAJA|306
BALI|1060
BALI-W|900
BAPA|88
BATA|785
BAYU|870
BBCA|15500
BBHI|86
BBKP|620
BBLD|820
BBMD|1485
BBNI|6225
BBNP|1910
BBRI|11850
BBRM|50
BBTN|2120
BBYB|290
BBYB-W|500
BCAP|1490
BCIC|50
BCIP|168
BDMN|4750
BEKS|56
BEST|308
BFIN|3700
BGTG|73
BHIT|132
BIKA|440
BIMA|118
BINA|274
BIPI|108
BIPP|90
BIPP-W|20
BIPP-W2|1
BIRD|3890
BISI|1630
BJBR|2310
BJTM|570
BKDP|80
BKSL|95
BKSW|318
BLTA|196
BLTZ|8000
BMAS|400
BMRI|11325
BMSR|138
BMTR|555
BNBA|228
BNBR|50
BNGA|1010
BNII|350
BNLI|705
BOGA|366
BOGA-W|193
BOLT|1080
BORN|50
BPFI|500
BPII|3700
BRAM|8400
BRAU|82
BRMS|88
BRNA|1120
BRPT|2230
BSDE|1785
BSIM|855
BSIM-W2|600
BSIM-W3|200
BSSR|1410
BSWD|2440
BTEK|1050
BTEL|50
BTON|125
BTPN|2750
BUDI|95
BUKK|760
BULL|110
BUMI|292
BUVA|585
BVIC|115
BWPT|380
BYAN|6700
CANI|460
CASA|434
CASA-W|296
CASS|710
CEKA|1465
CENT|117
CFIN|282
CINT|310
CITA|900
CKRA|62
CLPI|970
CMNP|1475
CMPP|112
CNKO|51
CNTB|250
CNTX|785
COWL|1285
CPGT|50
CPIN|3170
CPRO|50
CSAP|500
CTBN|4850
CTRA|1305
CTTH|89
DAJK|51
DART|364
DAYA|191
DEFI|655
DEWA|65
DGIK|146
DILD|454
DKFT|400
DLTA|4160
DMAS|234
DNAR|300
DNET|1525
DOID|725
DPNS|382
DPUM|488
DSFI|148
DSNG|476
DSSA|10500
DUTI|5400
DVLA|1690
DYAN|59
ECII|700
EKAD|625
ELSA|412
ELTY|50
EMDE|210
EMTK|9300
ENRG|50
EPMT|3000
ERAA|620
ERTX|173
ESSA|1875
ESTI|95
ETWA|93
EXCL|2910
FAST|1410
FASW|4600
FISH|3450
FMII|640
FORU|188
FPNI|150
FREN|50
GAMA|50
GDST|105
GDYR|2200
GEMA|470
GEMS|2980
GGRM|65850
GIAA|340
GJTL|1250
GLOB|456
GMCW|860
GMTD|6625
GOLD|500
GOLL|115
GOLL-W|15
GPRA|169
GREN|193
GSMF|102
GTBO|260
GWSA|130
GZCO|99
HADE|50
HDFA|220
HDTX|400
HERO|1225
HEXA|4170
HITS|785
HMSP|4090
HOME|280
HOTL|142
HOTL-W|14
HRUM|2200
IATA|50
IBFN|171
IBST|1810
ICBP|8250
ICON|350
IDPR|1490
IGAR|500
IIKP|2500
IKAI|78
IKBI|364
IMAS|1295
IMJS|308
IMPC|1070
INAF|2380
INAI|740
INCF|318
INCI|316
INCO|2560
INDF|8025
INDR|950
INDS|855
INDX|156
INDY|725
INKP|1275
INPC|104
INPC-W|24
INPP|615
INRU|230
INTA|344
INTD|1050
INTP|15400
INVS|117
IPOL|170
ISAT|7100
ISSP|234
ITMA|1025
ITMG|17950
ITTG|82
JAWA|143
JECC|5700
JGLE|177
JIHD|492
JKON|575
JKSW|68
JPFA|1705
JPRS|140
JRPT|850
JSMR|4810
JSPT|3000
JTPE|452
KAEF|1875
KARW|210
KBLI|378
KBLM|272
KBLV|1135
KBRI|50
KDSI|340
KIAS|85
KICI|113
KIJA|314
KINO|2850
KKGI|2250
KLBF|1475
KOBX|97
KOIN|330
KONI|575
KOPI|665
KPIG|1400
KRAH|3000
KRAS|710
KREN|398
LAMI|368
LAPD|50
LCGP|93
LEAD|108
LINK|4840
LION|850
LMAS|78
LMPI|148
LMSH|492
LPCK|4640
LPGI|5675
LPIN|6000
LPKR|725
LPLI|216
LPPF|12925
LPPS|122
LRNA|145
LRNA-W|23
LSIP|1525
LTLS|404
MAGP|50
MAIN|1240
MAMI|84
MAMIP|600
MAPI|5400
MARI|990
MASA|204
MAYA|2750
MBAP|1905
MBSS|430
MBTO|190
MCOR|320
MDIA|2600
MDKA|2200
MDLN|316
MDRN|93
MEDC|2570
MEGA|2170
MERK|8800
META|129
MFIN|1240
MFMI|775
MGNA|105
MGNA-W|10
MICE|448
MIDI|850
MIKA|2490
MIRA|50
MITI|63
MKNT|650
MKPI|26650
MLBI|11600
MLIA|590
MLPL|348
MLPT|1710
MMLP|615
MNCN|1660
MPMX|880
MPPA|1220
MRAT|220
MREI|3800
MSKY|990
MTDL|650
MTFN|50
MTLA|320
MTRA|328
MTSM|484
MYOH|735
MYOR|2060
MYRX|125
MYRXP|50
MYTX|75
NAGA|160
NELY|89
NIKL|2150
NIPS|350
NIRO|81
NISP|1855
NOBU|895
NRCA|394
OASA|382
OCAP|430
OKAS|55
OMRE|290
PADI|438
PALM|450
PANR|740
PANS|3840
PBRX|438
PBSA|1300
PDES|540
PEGE|200
PGAS|2770
PGLI|54
PICO|224
PJAA|1800
PKPK|77
PLAS|53
PLIN|4870
PNBN|890
PNBS|106
PNIN|720
PNLF|214
PNSE|675
POLY|71
POOL|2350
POWR|1290
PPRO|304
PRAS|189
PRDA|4760
PSAB|244
PSDN|167
PSKT|83
PSKT-W|62
PTBA|11200
PTIS|600
PTPP|3580
PTRO|860
PTSN|79
PTSP|7300
PUDP|388
PWON|575
PYFA|200
R-ABFII|28600
R-LQ45X|919
RAJA|210
RALS|1225
RANC|490
RBMS|91
RDTX|9600
RELI|426
RICY|153
RIGS|180
RIMO|190
RMBA|438
RODA|240
ROTI|1555
RUIS|230
SAFE|246
SAME|2430
SCBD|1500
SCCO|7375
SCMA|2890
SCPI|29000
SDMU|418
SDPC|99
SDRA|1080
SGRO|2050
SHID|875
SHIP|510
SIAP|83
SIDO|560
SILO|12750
SIMA|164
SIMP|555
SIPD|790
SKBM|505
SKLT|680
SKYB|420
SMAR|4100
SMBR|2350
SMCB|905
SMDM|81
SMDR|5325
