AALI|24950
ABBA|60
ABDA|6275
ABMM|2650
ACES|690
ACST|3695
ADES|1410
ADHI|3530
ADMF|7100
ADMG|156
ADRO|935
AGRO|102
AGRS|146
AHAP|225
AIMS|450
AISA|2120
AKKU|305
AKPI|900
AKRA|4580
AKSI|125
ALDO|735
ALKA|900
ALMI|264
ALTO|341
ALTO-W|270
AMAG|240
AMFG|8100
AMRT|489
ANJT|1300
ANTM|1070
APEX|3325
APIC|555
APII|430
APLI|88
APLN|423
APOL|86
ARGO|1150
ARII|392
ARNA|860
ARTA|292
ARTI|113
ASBI|800
ASDM|1150
ASGR|1855
ASII|7275
ASJT|300
ASMI|580
ASMI-W|194
ASRI|590
ASRM|1285
ASSA|148
ATPK|206
AUTO|3800
BABP|86
BABP-W|26
BACA|90
BACA-W|24
BAEK|1800
BAJA|263
BALI|2080
BALI-W|1840
BAPA|50
BATA|1100
BAYU|1000
BBCA|12950
BBKP|755
BBLD|755
BBMD|1600
BBNI|6150
BBNP|2310
BBRI|11700
BBRM|175
BBTN|1125
BBYB|129
BCAP|995
BCIC|50
BCIP|755
BDMN|4600
BEKS|75
BEST|715
BEST-W|451
BFIN|2500
BHIT|286
BIMA|700
BINA|280
BIPI|117
BIPP|92
BIPP-W|33
BIRD|11575
BISI|990
BJBR|825
BJTM|510
BKDP|96
BKSL|115
BKSW|410
BLTA|196
BLTZ|2900
BMAS|339
BMRI|10900
BMSR|180
BMTR|1760
BNBA|160
BNBR|50
BNGA|835
BNII|207
BNLI|1520
BORN|53
BPFI|550
BPII|1300
BRAM|4300
BRAU|77
BRMS|264
BRNA|720
BRPT|295
BSDE|1970
BSIM|371
BSIM-W|206
BSIM-W2|117
BSSR|1590
BSWD|2565
BTEK|1230
BTEL|50
BTON|505
BTPN|4050
BUDI|103
BULL|50
BUMI|113
BUVA|550
BVIC|121
BVIC-W3|24
BWPT|375
BYAN|6700
CANI|264
CASS|1200
CEKA|1495
CENT|201
CFIN|430
CINT|359
CITA|940
CKRA|195
CLPI|775
CMNP|2950
CMPP|137
CNKO|140
CNTB|5000
CNTX|17475
COWL|605
CPGT|103
CPIN|3860
CPRO|128
CSAP|545
CTBN|5200
CTRA|1365
CTRP|825
CTRS|2975
CTTH|71
DAJK|605
DART|675
DAVO|50
DEFI|1250
DEWA|50
DGIK|182
DILD|645
DKFT|397
DLTA|375575
DNAR|180
DNET|940
DOID|177
DPNS|361
DSFI|206
DSNG|3970
DSSA|12900
DUTI|5200
DVLA|1600
DYAN|136
ECII|945
EKAD|510
ELSA|610
ELTY|50
EMDE|120
EMTK|8000
ENRG|106
EPMT|2800
ERAA|1085
ERTX|560
ESSA|2675
ESTI|193
ETWA|245
EXCL|4485
FAST|2000
FASW|1665
FISH|1770
FMII|446
FORU|760
FPNI|90
FREN|87
FREN-W|65
GAMA|51
GAMA-W|10
GDST|102
GDYR|16200
GEMA|307
GEMS|1945
GGRM|59925
GIAA|605
GJTL|1285
GLOB|900
GMCW|860
GMTD|6075
GOLD|310
GOLL|222
GOLL-W|42
GPRA|290
GREN|153
GSMF|103
GTBO|342
GWSA|182
GZCO|128
HADE|51
HDFA|210
HDTX|530
HERO|2300
HEXA|3500
HITS|710
HMSP|67550
HOME|297
HOTL|148
HOTL-W|11
HRUM|1740
IATA|84
IBFN|351
IBST|3265
ICBP|12800
ICON|448
IGAR|324
IIKP|2600
IKAI|119
IKBI|1040
IMAS|3800
IMJS|580
IMPC|5775
INAF|334
INAI|354
INCI|235
INCO|3325
INDF|7450
INDR|850
INDS|1405
INDX|500
INDY|500
INKP|1045
INPC|80
INPP|275
INRU|1150
INTA|267
INTD|380
INTP|24850
INVS|142
INVS-W|94
IPOL|138
ISAT|4350
ISSP|221
ITMA|13900
ITMG|15175
ITTG|82
JAWA|374
JECC|2950
JIHD|1000
JKON|960
JKSW|61
JPFA|920
JPRS|249
JRPT|1085
JSMR|7000
JSPT|750
JTPE|363
KAEF|1325
KARW|570
KBLI|138
KBLM|152
KBLV|2365
KBRI|50
KDSI|365
KIAS|140
KICI|284
KIJA|299
KKGI|1015
KLBF|1780
KOBX|173
KOIN|450
KONI|330
KPIG|1250
KRAH|870
KRAS|469
KREN|483
LAMI|272
LAPD|50
LCGP|585
LEAD|2220
LINK|4870
LION|9700
LMAS|50
LMPI|185
LMSH|6450
LPCK|10100
LPGI|4500
LPIN|6175
LPKR|1030
LPLI|600
LPPF|14650
LPPS|228
LRNA|195
LRNA-W|20
LSIP|1970
LTLS|840
MAGP|50
MAGP-W|8
MAIN|2025
MAMI|50
MAMIP|600
MAPI|5450
MASA|397
MAYA|1650
MBAP|1305
MBSS|920
MBTO|205
MCOR|230
MCOR-W|19
MCOR-W2|23
MDIA|3600
MDLN|520
MDRN|670
MEDC|3010
MEGA|1970
MERK|145000
META|200
MFIN|995
MFMI|215
MGNA|90
MGNA-W|29
MICE|359
MIDI|555
MIRA|51
MITI|180
MKPI|15300
MLBI|11700
MLIA|505
MLPL|720
MLPT|1020
MNCN|2765
MPMX|815
MPPA|2955
MRAT|348
MREI|3360
MSKY|1750
MTDL|625
MTFN|160
MTLA|437
MTSM|690
MYOH|455
MYOR|21000
MYRX|675
MYRXP|62
MYTX|111
NAGA|190
NELY|163
NIKL|135
NIPS|530
NIRO|179
NIRO-W|75
NISP|1350
NOBU|745
NRCA|1130
NRCA-W|200
OCAP|450
OKAS|117
OMRE|340
PADI|600
PALM|480
PANR|438
PANS|4950
PBRX|471
PDES|184
PEGE|210
PGAS|5500
PGLI|104
PICO|158
PJAA|2400
PKPK|80
PLAS|1590
PLIN|3750
PNBN|990
PNBS|185
PNBS-W|72
PNIN|745
PNLF|283
PNSE|540
POLY|96
