AALI|14300
ABBA|50
ABDA|7000
ABMM|2290
ACES|1165
ACST|2890
ADES|985
ADHI|2180
ADMF|7175
ADMG|248
ADRO|1745
AGII|635
AGRO|555
AGRO-W|428
AGRS|254
AHAP|163
AIMS|226
AISA|755
AKKU|57
AKPI|700
AKRA|6625
AKSI|330
ALDO|600
ALKA|500
ALMI|248
ALTO|575
AMAG|370
AMFG|6475
AMIN|420
AMRT|665
ANJT|1160
ANTM|660
APEX|1780
APIC|450
APIC-W|560
APII|218
APLI|79
APLN|248
APOL|58
ARGO|825
ARII|855
ARMY|196
ARNA|362
ARTA|252
ARTI|50
ARTO|174
ASBI|296
ASDM|1060
ASGR|1335
ASII|8450
ASJT|550
ASMI|870
ASRI|388
ASRM|2400
ASSA|218
ATIC|870
ATPK|194
AUTO|2290
BABP|51
BABP-W2|14
BACA|212
BACA-W|86
BACA-W2|88
BAJA|179
BALI|1295
BALI-W|1100
BAPA|100
BATA|570
BAYU|1255
BBCA|21175
BBHI|129
BBKP|580
BBLD|590
BBMD|1350
BBNI|8250
BBNP|1450
BBRI|3400
BBRM|50
BBTN|3070
BBYB|304
BBYB-W|200
BCAP|1565
BCIC|50
BCIP|185
BDMN|5575
BEKS|50
BELL|216
BEST|276
BFIN|690
BGTG|92
BHIT|96
BIKA|316
BIMA|79
BINA|970
BIPI|83
BIPP|75
BIPP-W|10
BIPP-W2|1
BIRD|3830
BISI|1685
BJBR|2400
BJTM|715
BKDP|77
BKSL|156
BKSL-W|60
BKSW|228
BLTA|196
BLTZ|11000
BMAS|370
BMRI|7375
BMSR|107
BMTR|580
BNBA|250
BNBR|50
BNGA|1210
BNII|300
BNLI|630
BOGA|615
BOGA-W|480
BOLT|1000
BORN|50
BPFI|490
BPII|4700
BRAM|7675
BRMS|67
BRNA|1100
BRPT|2190
BSDE|1695
BSIM|885
BSIM-W3|240
BSSR|2350
BSWD|1750
BTEK|121
BTEL|50
BTON|119
BTPN|2400
BUDI|96
BUKK|1395
BULL|161
BULL-W|78
BUMI|306
BUVA|525
BVIC|240
BWPT|234
BYAN|10775
CANI|342
CARS|970
CASA|394
CASA-W|220
CASS|850
CEKA|1350
CENT|92
CFIN|294
CINT|332
CITA|900
CKRA|80
CLEO|970
CLPI|900
CMNP|1510
CMPP|304
CNKO|50
CNTB|250
CNTX|450
COWL|910
CPIN|3100
CPRO|50
CSAP|452
CSIS|830
CTBN|4850
CTRA|1200
CTTH|71
DAJK|50
DART|334
DAYA|189
DEFI|690
DEWA|50
DGIK|66
DILD|388
DKFT|410
DLTA|4530
DMAS|181
DNAR|300
DNET|2210
DOID|830
DPNS|394
DPUM|286
DSFI|117
DSNG|476
DSSA|13900
DUTI|5400
DVLA|1945
DYAN|58
ECII|825
EKAD|680
ELSA|414
ELTY|50
EMDE|286
EMTK|8800
ENRG|104
EPMT|3000
ERAA|745
ERTX|137
ESSA|180
ESTI|84
ETWA|63
EXCL|3000
FAST|1500
FASW|5600
FINN|173
FIRE|1545
FIRE-W|600
FISH|2330
FMII|540
FORU|190
FORZ|775
FORZ-W|478
FPNI|194
FREN|50
GAMA|50
GDST|88
GDYR|1700
GEMA|870
GEMS|2730
GGRM|77975
GIAA|326
GJTL|675
GLOB|456
GMCW|860
GMFI|350
GMTD|10225
GOLD|500
GOLL|110
