AALI|16500
ABBA|50
ABDA|7500
ABMM|2810
ACES|555
ACST|4075
ADES|1100
ADHI|2205
ADMF|4000
ADMG|92
ADRO|540
AGRO|80
AGRS|104
AHAP|144
AIMS|420
AISA|1555
AKKU|305
AKPI|750
AKRA|5775
AKSI|125
ALDO|680
ALKA|421
ALMI|236
ALTO|330
ALTO-W|270
AMAG|376
AMFG|5300
AMRT|585
ANJT|1605
ANTM|482
APEX|3330
APIC|565
APII|300
APLI|65
APLN|317
APOL|58
ARGO|900
ARII|415
ARNA|525
ARTA|264
ARTI|196
ASBI|440
ASDM|1000
ASGR|1795
ASII|6050
ASJT|150
ASMI|825
ASMI-W|460
ASRI|348
ASRM|1900
ASSA|112
ATIC|660
ATPK|194
AUTO|1580
BABP|68
BABP-W|15
BACA|174
BACA-W|148
BAJA|102
BALI|775
BALI-W|555
BAPA|50
BATA|1050
BAYU|925
BBCA|11925
BBHI|119
BBKP|700
BBLD|1130
BBMD|1575
BBNI|4485
BBNP|2320
BBRI|9650
BBRM|74
BBTN|1010
BBYB|91
BCAP|1785
BCIC|50
BCIP|805
BDMN|3795
BEKS|52
BEST|293
BFIN|2500
BHIT|233
BIKA|1995
BIMA|620
BINA|270
BIPI|68
BIPP|70
BIPP-W|11
BIPP-W2|1
BIRD|6550
BISI|1110
BJBR|685
BJTM|379
BKDP|83
BKSL|56
BKSW|367
BLTA|196
BLTZ|4600
BMAS|360
BMRI|8600
BMSR|183
BMTR|1030
BNBA|163
BNBR|50
BNGA|525
BNII|165
BNLI|1245
BOLT|965
BORN|50
BPFI|570
BPII|1750
BRAM|3900
BRAU|82
BRMS|50
BRNA|645
BRPT|140
BSDE|1480
BSIM|485
BSIM-W|325
BSIM-W2|255
BSSR|1110
BSWD|3545
BTEK|1540
BTEL|50
BTON|510
BTPN|2950
BUDI|74
BUKK|715
BULL|63
BUMI|50
BUVA|550
BVIC|99
BVIC-W3|8
BWPT|272
BYAN|8200
CANI|264
CASS|1195
CEKA|665
CENT|169
CFIN|280
CINT|329
CITA|940
CKRA|126
CLPI|555
CMNP|1625
CMPP|116
CNKO|53
CNTB|5000
CNTX|16775
COWL|620
CPGT|50
CPIN|1895
CPRO|50
CSAP|417
CTBN|5100
CTRA|840
CTRP|386
CTRS|2010
CTTH|65
DAJK|489
DART|480
DEFI|1405
DEWA|50
DGIK|68
DILD|580
DKFT|397
DLTA|245000
DMAS|186
DNAR|130
DNET|985
DOID|58
DPNS|340
DSFI|154
DSNG|2620
DSSA|12900
DUTI|6300
DVLA|1410
DYAN|67
ECII|1035
EKAD|396
ELSA|391
ELTY|50
EMDE|209
EMTK|10400
ENRG|53
EPMT|2350
ERAA|455
ERTX|780
ESSA|1770
ESTI|200
ETWA|93
EXCL|2610
FAST|1380
FASW|1260
FISH|1500
FMII|412
FORU|730
FPNI|81
FREN|52
FREN-W|10
GAMA|50
GDST|57
GDYR|1675
GEMA|330
GEMS|1375
GGRM|41750
GIAA|312
GJTL|461
GLOB|1000
GMCW|860
GMTD|9000
GOLD|310
GOLL|86
GOLL-W|10
GPRA|250
GREN|134
GSMF|96
GTBO|260
GWSA|94
GZCO|78
HADE|50
HDFA|219
HDTX|780
HERO|1525
HEXA|1540
HITS|705
HMSP|75500
HOME|214
HOTL|135
HOTL-W|10
HRUM|920
IATA|50
IBFN|316
IBST|2600
ICBP|12150
ICON|479
IGAR|275
IIKP|765
IKAI|105
IKBI|1050
IMAS|2800
IMJS|500
IMPC|8775
INAF|133
INAI|352
INCI|300
INCO|1455
INDF|4960
INDR|765
INDS|485
INDX|262
INDY|233
INKP|785
INPC|67
INPP|369
INRU|280
INTA|254
INTD|380
INTP|18625
INVS|117
IPOL|70
ISAT|3760
ISSP|137
ITMA|13900
ITMG|8600
ITTG|82
JAWA|242
JECC|1500
JIHD|640
JKON|900
JKSW|73
JPFA|340
JPRS|180
JRPT|900
JSMR|5000
JSPT|750
JTPE|254
KAEF|690
KARW|320
KBLI|103
KBLM|123
KBLV|2300
KBRI|50
KDSI|219
KIAS|92
KICI|260
KIJA|190
KKGI|710
KLBF|1555
KOBX|124
KOIN|285
KONI|330
KOPI|825
KPIG|1405
KRAH|2310
KRAS|303
KREN|1355
LAMI|289
LAPD|50
LCGP|520
LEAD|185
LINK|4770
LION|1285
LMAS|50
LMPI|115
LMSH|466
LPCK|6775
LPGI|5475
LPIN|6450
LPKR|1140
LPLI|420
LPPF|16100
LPPS|153
LRNA|122
LRNA-W|24
LSIP|1140
LTLS|530
MAGP|50
MAGP-W|3
MAIN|1195
MAMI|50
MAMIP|600
MAPI|3260
MASA|250
MAYA|1645
MBAP|1120
MBSS|448
MBTO|145
MCOR|280
MCOR-W2|165
MDIA|2900
MDKA|2000
MDLN|351
MDRN|174
MEDC|1355
MEGA|3300
MERK|136000
META|158
MFIN|835
MFMI|344
MGNA|59
MGNA-W|43
MICE|271
MIDI|760
MIKA|27250
MIRA|50
MITI|124
MKPI|16800
MLBI|6250
MLIA|590
MLPL|353
MLPT|1360
MMLP|850
MNCN|1625
MPMX|515
MPPA|2355
MRAT|192
MREI|5250
MSKY|1500
MTDL|650
MTFN|50
MTLA|255
MTSM|300
MYOH|487
MYOR|26500
MYRX|690
MYRXP|50
MYTX|119
NAGA|119
NELY|140
NIKL|59
NIPS|388
NIRO|148
NIRO-W|15
NISP|1300
NOBU|740
NRCA|670
NRCA-W|63
OCAP|432
OKAS|93
OMRE|340
PADI|565
PALM|600
PANR|428
PANS|3590
PBRX|550
PDES|160
PEGE|200
PGAS|2485
PGLI|70
PICO|141
PJAA|1975
PKPK|50
PLAS|1525
PLIN|3830
PNBN|940
PNBS|246
PNBS-W|139
PNIN|620
PNLF|209
PNSE|477
POLY|69
POOL|2995
PPRO|145
PRAS|130
PSAB|690
PSDN|131
PSKT|1020
PSKT-W|310
PTBA|5575
PTIS|910
PTPP|3515
PTRO|343
PTSN|71
PTSP|8500
PUDP|374
PWON|363
PYFA|110
R-ABFII|28600
R-LQ45X|755
RAJA|785
RALS|595
RANC|299
RBMS|66
RDTX|5800
RELI|448
RICY|165
RIGS|151
RIMO|190
RMBA|490
RODA|414
ROTI|1120
RUIS|225
SAFE|123
SAME|2500
SCBD|1695
SCCO|3420
SCMA|2650
SCPI|29000
SDMU|200
SDPC|76
SDRA|1200
SGRO|1320
SHID|406
SIAP|188
SIDO|490
SILO|14550
SIMA|153
SIMP|457
SIPD|720
SKBM|840
SKLT|350
SKYB|420
SMAR|4300
SMBR|274
SMCB|1085
SMDM|102
SMDR|4650
SMGR|10300
SMMA|5000
SMMT|1130
SMRA|1340
SMRU|267
SMSM|4705
SOBI|2250
SOCI|451
SONA|3700
SPMA|119
SQBB|10500
SQBI|335000
SQMI|1550
SRAJ|180
SRIL|336
SRSN|50
SRTG|4885
SSIA|740
SSMS|1635
SSTM|55
STAR|62
STTP|3015
SUGI|389
SULI|50
SUPR|6700
TALF|400
TARA|482
TARA-W|324
TAXI|715
TBIG|6750
TBLA|451
TBMS|6000
TCID|17800
TELE|750
TELE-W|460
TFCO|820
TGKA|4300
TIFA|141
TINS|590
TIRA|1500
TIRT|53
TKGA|1800
TKIM|500
TKIM-W|60
TLKM|2765
TMAS|1420
TMPI|452
TMPO|70
TOBA|770
TOTL|660
TOTO|6375
TOWR|4000
TPIA|3625
TPMA|248
TRAM|50
TRIL|50
TRIM|55
TRIO|1850
TRIS|311
TRIS-W|16
TRST|200
TRUB|50
TRUS|200
TSPC|1600
TURI|510
ULTJ|3660
UNIC|1580
UNIT|297
UNSP|50
UNTR|17375
UNTX|3700
UNVR|37750
VICO|111
VICO-W|6
VIVA|351
VOKS|900
VRNA|160
WAPO|58
WEHA|191
WEHA-W|100
WICO|54
WIIM|400
WIKA|2720
WINS|167
WOMF|74
WSKT|1625
WTON|925
XCID|102
XIIC|801
XIIF|444
XIIT|390
XIJI|576
XISI|288
XISR|251
YPAS|600
YULE|78
ZBRA|116
