AALI|16375
ABBA|50
ABDA|7950
ABMM|2745
ACES|840
ACST|3600
ADES|1035
ADHI|2735
ADMF|3190
ADMG|104
ADRO|710
AGRO|90
AGRS|92
AHAP|178
AIMS|381
AISA|1150
AKKU|145
AKPI|990
AKRA|6600
AKSI|125
ALDO|730
ALKA|160
ALMI|186
ALTO|326
ALTO-W|350
AMAG|333
AMFG|6800
AMIN|115
AMRT|600
ANJT|1755
ANTM|665
APEX|3230
APIC|635
APII|261
APLI|70
APLN|258
APOL|58
ARGO|900
ARII|404
ARNA|625
ARTA|274
ARTI|172
ARTO|142
ASBI|449
ASDM|1200
ASGR|1970
ASII|6975
ASJT|175
ASMI|1455
ASMI-W|1005
ASRI|389
ASRM|2300
ASSA|115
ATIC|575
ATPK|194
AUTO|1900
BABP|76
BABP-W|13
BACA|203
BACA-W|98
BACA-W2|98
BAJA|112
BALI|930
BALI-W|880
BAPA|50
BATA|845
BAYU|1035
BBCA|12975
BBHI|105
BBKP|590
BBLD|1300
BBMD|1555
BBNI|5075
BBNP|1860
BBRI|10475
BBRM|63
BBTN|1690
BBYB|165
BCAP|1600
BCAP-W|80
BCIC|50
BCIP|770
BDMN|3750
BEKS|89
BEST|285
BFIN|2600
BHIT|173
BIKA|1370
BIMA|345
BINA|290
BIPI|50
BIPP|92
BIPP-W|12
BIPP-W2|1
BIRD|5075
BISI|1650
BJBR|900
BJTM|464
BKDP|95
BKSL|78
BKSW|365
BLTA|196
BLTZ|4945
BMAS|494
BMRI|9525
BMSR|200
BMTR|1165
BNBA|187
BNBR|50
BNGA|560
BNII|166
BNLI|725
BOLT|935
BORN|50
BPFI|515
BPII|3450
BRAM|4300
BRAU|82
BRMS|60
BRNA|820
BRPT|414
BSDE|1830
BSIM|428
BSIM-W2|270
BSSR|1200
BSWD|2600
BTEK|1265
BTEL|50
BTON|490
BTPN|2740
BUDI|69
BUKK|500
BULL|102
BUMI|50
BUVA|610
BVIC|111
BVIC-W3|8
BWPT|285
BYAN|7900
CANI|263
CASS|1050
CEKA|700
CENT|153
CFIN|262
CINT|330
CITA|940
CKRA|77
CLPI|875
CMNP|1800
CMPP|120
CNKO|64
CNTB|5000
CNTX|14550
COWL|600
CPGT|50
CPIN|3665
CPRO|50
CSAP|426
CTBN|5550
CTRA|1280
CTRP|405
CTRS|1955
CTTH|54
DAJK|141
DART|505
DEFI|140
DEWA|50
DGIK|67
DILD|491
DKFT|227
DLTA|4995
DMAS|199
DNAR|113
DNET|1125
DOID|118
DPNS|305
DPUM|1155
DSFI|126
DSNG|525
DSSA|10500
DUTI|6500
DVLA|1275
DYAN|68
ECII|635
EKAD|441
ELSA|369
ELTY|50
EMDE|172
EMTK|9650
ENRG|50
EPMT|2700
ERAA|725
ERTX|1120
ESSA|1500
ESTI|197
ETWA|84
EXCL|3825
FAST|1280
FASW|1185
FISH|1540
FMII|467
FORU|680
FPNI|108
FREN|71
GAMA|50
GDST|59
GDYR|2600
GEMA|350
GEMS|1700
GGRM|66000
GIAA|515
GJTL|730
GLOB|490
GMCW|860
GMTD|7250
GOLD|490
GOLL|97
GOLL-W|20
GPRA|200
GREN|134
GSMF|92
GTBO|260
GWSA|140
GZCO|79
HADE|50
HDFA|130
HDTX|760
HERO|1070
HEXA|1800
HITS|740
HMSP|97275
HOME|260
HOTL|173
HOTL-W|20
HRUM|865
IATA|56
IBFN|125
IBST|2375
ICBP|14950
ICON|448
IDPR|1475
IGAR|260
IIKP|2980
IKAI|110
IKBI|1040
IMAS|1990
IMJS|260
IMPC|9550
INAF|620
INAI|350
INCI|299
INCO|1790
INDF|7100
INDR|770
INDS|456
INDX|154
INDY|275
INKP|930
INPC|72
INPP|465
INRU|325
INTA|247
INTD|380
INTP|20025
INVS|117
IPOL|76
ISAT|6225
ISSP|216
ITMA|13900
ITMG|6875
ITTG|82
JAWA|169
JECC|2240
JIHD|550
JKON|795
JKSW|63
JPFA|820
JPRS|125
JRPT|725
JSMR|5275
JSPT|935
JTPE|215
KAEF|1335
KARW|78
KBLI|149
KBLM|134
KBLV|1075
KBRI|50
KDSI|201
KIAS|77
KICI|255
KIJA|253
KINO|5175
KKGI|499
KLBF|1435
KOBX|126
KOIN|261
KONI|180
KOPI|700
KPIG|1275
KRAH|2055
KRAS|620
KREN|2190
LAMI|305
LAPD|50
LCGP|306
LEAD|137
LINK|3900
LION|825
LMAS|50
LMPI|107
LMSH|500
LPCK|6875
LPGI|4885
LPIN|4800
LPKR|1045
LPLI|289
LPPF|18150
LPPS|109
LRNA|111
LRNA-W|20
LSIP|1695
LTLS|396
MAGP|50
MAGP-W|2
MAIN|1355
MAMI|50
MAMIP|600
MAPI|4350
MARI|715
MASA|185
MAYA|1430
MBAP|1750
MBSS|279
MBTO|126
MCOR|298
MCOR-W2|200
MDIA|3350
MDKA|1900
MDLN|396
MDRN|127
MEDC|1565
MEGA|2700
MERK|7000
META|123
MFIN|815
MFMI|225
MGNA|66
MGNA-W|19
MICE|390
MIDI|760
MIKA|2440
MIRA|50
MITI|124
MKNT|520
MKPI|17500
MLBI|7875
MLIA|515
MLPL|510
MLPT|1200
MMLP|785
MNCN|1990
MPMX|460
MPPA|1610
MRAT|209
MREI|8000
MSKY|1010
MTDL|725
MTFN|50
MTLA|297
MTRA|205
MTSM|358
MYOH|466
MYOR|32225
MYRX|800
MYRXP|62
MYTX|66
NAGA|194
NELY|140
NIKL|104
NIPS|600
NIRO|109
NISP|1275
NOBU|478
NRCA|625
NRCA-W|29
OCAP|430
OKAS|86
OMRE|300
PADI|920
PALM|470
PANR|454
PANS|3300
PBRX|499
PDES|161
PEGE|220
PGAS|2670
PGLI|54
PICO|171
PJAA|1920
PKPK|51
PLAS|1560
PLIN|3690
PNBN|800
PNBS|205
PNBS-W|85
PNIN|500
PNLF|185
PNSE|400
POLY|66
POOL|2980
PPRO|230
PRAS|145
PSAB|1105
PSDN|107
PSKT|770
PSKT-W|310
PTBA|6675
PTIS|905
PTPP|3795
PTRO|430
PTSN|64
PTSP|9000
PUDP|381
PWON|510
PYFA|119
R-ABFII|28600
R-LQ45X|864
RAJA|760
RALS|710
RANC|390
RBMS|73
RDTX|8000
RELI|470
RICY|140
RIGS|151
RIMO|190
RMBA|445
RODA|480
ROTI|1240
RUIS|216
SAFE|86
SAME|2715
SCBD|1615
SCCO|4450
SCMA|3165
SCPI|29000
SDMU|469
SDPC|81
SDRA|1200
SGRO|1975
SHID|610
SIAP|83
SIDO|499
SILO|8475
SIMA|164
SIMP|453
SIPD|870
SKBM|595
SKLT|360
SKYB|420
SMAR|3275
SMBR|437
SMCB|1080
SMDM|94
SMDR|4475
SMGR|10425
SMMA|5100
SMMT|225
SMRA|1540
SMRU|166
SMSM|4750
SOBI|1900
SOCI|510
SONA|3700
SPMA|114
SQBB|10500
