AALI|14850
ABBA|50
ABDA|6900
ABMM|2350
ACES|1145
ACST|2850
ADES|980
ADHI|2020
ADMF|6975
ADMG|182
ADRO|1755
AGII|660
AGRO|620
AGRO-W|486
AGRS|276
AHAP|185
AIMS|140
AISA|980
AKKU|54
AKPI|915
AKRA|7075
AKSI|168
ALDO|600
ALKA|418
ALMI|244
ALTO|330
AMAG|400
AMFG|6500
AMIN|278
AMRT|695
ANJT|1540
ANTM|650
APEX|1780
APIC|440
APIC-W|560
APII|254
APLI|91
APLN|294
APOL|58
ARGO|825
ARII|750
ARMY|334
ARNA|418
ARTA|372
ARTI|50
ARTO|170
ASBI|310
ASDM|1060
ASGR|1420
ASII|7800
ASJT|605
ASMI|865
ASRI|402
ASRM|2430
ASSA|224
ATIC|715
ATPK|194
AUTO|2430
BABP|52
BABP-W2|14
BACA|199
BACA-W|86
BACA-W2|88
BAJA|193
BALI|1300
BALI-W|1100
BAPA|112
BATA|805
BAYU|1250
BBCA|19675
BBHI|169
BBKP|590
BBLD|615
BBMD|1230
BBNI|7500
BBNP|1450
BBRI|15675
BBRM|50
BBTN|3270
BBYB|338
BBYB-W|174
BCAP|1570
BCIC|50
BCIP|109
BDMN|5325
BEKS|50
BEST|280
BFIN|550
BGTG|100
BHIT|106
BIKA|334
BIMA|89
BINA|1060
BIPI|90
BIPP|87
BIPP-W|16
BIPP-W2|1
BIRD|4930
BISI|1490
BJBR|2580
BJTM|680
BKDP|89
BKSL|155
BKSL-W|72
BKSW|212
BLTA|196
BLTZ|10500
BMAS|390
BMRI|6575
BMSR|96
BMTR|585
BNBA|242
BNBR|50
BNGA|1280
BNII|302
BNLI|730
BOGA|590
BOGA-W|430
BOLT|1045
BORN|50
BPFI|450
BPII|4700
BRAM|4700
BRAU|82
BRMS|61
BRNA|1085
BRPT|2210
BSDE|1780
BSIM|870
BSIM-W3|240
BSSR|2350
BSWD|1650
BTEK|151
BTEL|50
BTON|118
BTPN|2540
BUDI|96
BUKK|1280
BULL|136
BULL-W|65
BUMI|204
BUVA|560
BVIC|228
BWPT|284
BYAN|6200
CANI|332
CARS|1400
CASA|408
CASA-W|242
CASS|700
CEKA|1400
CENT|114
CFIN|298
CINT|330
CITA|900
CKRA|92
CLEO|580
CLPI|1005
CMNP|1335
CMPP|1380
CNKO|50
CNTB|250
CNTX|545
COWL|1180
CPGT|50
CPIN|2720
CPRO|50
CSAP|468
CSIS|810
CTBN|4850
CTRA|1155
CTTH|79
DAJK|50
DART|368
DAYA|194
DEFI|680
DEWA|50
DGIK|74
DILD|416
DKFT|440
DLTA|4500
DMAS|199
DNAR|280
DNET|2250
DOID|870
DPNS|430
DPUM|310
DSFI|118
DSNG|480
DSSA|13800
DUTI|5450
DVLA|1910
DYAN|60
ECII|830
EKAD|635
ELSA|306
ELTY|50
EMDE|316
EMTK|10200
ENRG|89
EPMT|2900
ERAA|810
ERTX|140
ESSA|1790
ESTI|107
ETWA|63
EXCL|3780
FAST|1520
FASW|4960
FINN|194
FIRE|1405
FIRE-W|352
FISH|2450
FMII|550
FORU|220
FORZ|720
FORZ-W|340
FPNI|256
FREN|50
GAMA|50
GDST|94
GDYR|2000
GEMA|765
GEMS|2800
GGRM|67150
GIAA|330
GJTL|730
GLOB|456
GMCW|860
GMTD|8300
GOLD|525
GOLL|110
GOLL-W|16
GPRA|146
GREN|328
GSMF|118
GTBO|260
GWSA|128
GZCO|73
HADE|50
HDFA|230
HDTX|328
HERO|1195
HEXA|4040
HITS|700
HMSP|3910
HOKI|286
HOKI-W|59
HOME|234
HOTL|110
HOTL-W|12
HRTA|282
HRUM|2130
IATA|50
IBFN|180
IBST|5950
ICBP|8900
ICON|99
IDPR|1155
IGAR|388
IIKP|224
IKAI|73
IKBI|334
IMAS|885
IMJS|284
IMPC|990
INAF|2360
INAI|700
INCF|220
INCI|402
INCO|2650
INDF|8625
INDR|1080
INDS|1025
INDX|120
INDY|2000
INKP|3990
INPC|89
INPC-W|17
INPP|610
INRU|310
INTA|254
INTA-W|62
INTD|350
INTP|18800
INVS|117
IPOL|171
ISAT|6400
ISSP|185
ITMA|890
ITMG|19500
ITTG|82
JAWA|238
JECC|4730
JGLE|146
JIHD|500
JKON|585
JKSW|97
JPFA|1160
JPRS|134
JRPT|905
JSMR|5700
JSPT|2600
JTPE|308
KAEF|2830
KARW|160
KBLI|440
KBLM|266
KBLV|875
KBRI|50
KDSI|474
KIAS|100
KICI|174
KIJA|308
KINO|1700
KKGI|356
KLBF|1705
KMTR|456
KOBX|117
KOIN|300
KONI|730
KOPI|740
KPIG|1150
KRAH|2720
KRAS|530
KREN|460
LAMI|368
LAPD|50
LCGP|105
LEAD|123
LINK|5150
LION|805
LMAS|68
LMPI|170
LMSH|630
LPCK|4260
LPGI|4980
LPIN|1325
LPKR|750
