AALI|10000
ABBA|50
ABDA|6900
ABMM|1000
ACES|1640
ACST|262
ADES|1110
ADHI|610
ADMF|7750
ADMG|105
ADRO|1120
AGAR|476
AGII|525
AGRO|274
AGRS|155
AHAP|51
AIMS|180
AISA|168
AKKU|50
AKPI|298
AKRA|2860
AKSI|302
ALDO|386
ALKA|332
ALMI|212
ALTO|354
AMAG|222
AMAN|196
AMAR|358
AMFG|2650
AMIN|246
AMOR|2000
AMRT|725
ANDI|50
ANJT|520
ANTM|770
APEX|142
APIC|850
APII|158
APLI|120
APLN|110
ARGO|1800
ARII|450
ARKA|288
ARMY|50
ARNA|446
ARTA|286
ARTI|50
ARTO|2720
ASBI|288
ASDM|950
ASGR|705
ASII|5400
ASJT|118
ASMI|1185
ASPI|172
ASPI-W|26
ASRI|120
ASRM|2090
ASSA|580
ATIC|605
AUTO|885
AYLS|50
AYLS-W|4
BABP|50
BABP-W3|23
BABP-W4|7
BACA|400
BACA-W2|100
BAJA|57
BALI|855
BAPA|50
BAPI|50
BAPI-W|3
BATA|645
BAYU|1040
BBCA|31300
BBHI|161
BBKP|198
BBLD|450
BBMD|1400
BBNI|5125
BBRI|3350
BBRM|50
BBSS|127
BBSS-W|5
BBTN|1465
BBYB|294
BCAP|143
BCIC|700
BCIP|50
BDMN|2800
BEEF|190
BEEF-W|13
BEKS|50
BELL|158
BESS|308
BESS-W|69
BEST|122
BFIN|360
BGTG|51
BHAT|446
BHIT|50
BIKA|179
BIMA|50
BINA|840
BIPI|50
BIPI-W|8
BIPP|64
BIRD|1080
BISI|905
BJBR|960
BJTM|570
BKDP|51
BKSL|50
BKSW|74
BLTA|50
BLTZ|3600
BLUE|545
BMAS|278
BMRI|6150
BMSR|53
BMTR|264
BNBA|314
BNBR|50
BNGA|805
BNII|210
BNLI|1220
BOGA|1475
BOLA|163
BOLT|850
BOSS|78
BPFI|1280
BPII|10000
BPTR|87
BRAM|5100
BRIS|590
BRMS|50
BRNA|970
BRPT|925
BRPT-W|590
BSDE|715
BSIM|510
BSIM-W3|19
BSSR|1300
BSWD|1750
BTEK|50
BTEL|50
BTON|173
BTPN|2340
BTPS|4020
BUDI|93
BUKK|710
BULL|284
BULL-W2|86
BUMI|50
BUVA|56
BVIC|65
BWPT|112
BYAN|13275
CAKK|50
CAKK-W|4
CAMP|206
CANI|125
CARE|346
CARS|50
CASA|334
CASA-W|36
CASH|590
CASH-W|30
CASS|195
CBMF|228
CCSI|246
CEKA|1960
CENT|143
CFIN|187
CINT|252
CITA|1935
CITY|59
CITY-W|18
CKRA|76
CLAY|1985
CLEO|520
CLPI|720
CMNP|960
CMPP|184
CNKO|50
CNTB|250
CNTX|218
COCO|795
COCO-W|175
COWL|50
CPIN|6200
CPRI|50
CPRI-W|15
CPRO|50
CSAP|298
CSIS|50
CSMI|200
CSRA|388
CTBN|2450
CTRA|680
CTTH|50
DADA|81
DADA-W|5
DART|250
DAYA|570
DEAL|82
DEAL-W|11
DEFI|1760
DEWA|50
DFAM|328
DFAM-W|120
DGIK|50
DIGI|1960
DILD|182
DIVA|2200
DKFT|130
DLTA|4490
DMAS|234
DMMX|230
DMND|950
DNAR|230
DNET|3480
DOID|274
DPNS|250
DPUM|59
DSFI|66
DSNG|420
DSSA|20400
DUCK|372
DUTI|4190
DVLA|2450
DWGL|236
DWGL-W|44
DYAN|50
EAST|53
EAST-W|6
ECII|700
EKAD|1230
ELSA|242
ELTY|50
EMDE|202
EMTK|5475
ENRG|50
ENVY|95
EPAC|262
EPMT|1875
ERAA|1670
ERTX|129
ESIP|222
ESIP-W|13
ESSA|156
ESTA|100
ESTI|50
ETWA|73
EXCL|2430
FAST|905
FASW|6950
FILM|165
FINN|50
FIRE|130
FISH|2770
FITT|66
FITT-W|23
FMII|745
FOOD|131
FORU|83
FORZ|50
FPNI|96
FREN|128
FREN-W|54
FUJI|106
GAMA|50
GDST|55
GDYR|1425
GEMA|372
GEMS|2550
GGRM|51000
GGRP|288
GHON|1560
GIAA|254
GJTL|550
GLOB|144
GLVA|320
GMFI|82
GMTD|17975
GOLD|204
GOLL|50
GOOD|1300
GPRA|50
GREN|328
GSMF|91
GTBO|75
GWSA|100
GZCO|50
HADE|50
HDFA|150
HDIT|505
HDTX|120
HEAL|3150
HELI|195
HELI-W|9
HERO|835
HEXA|3490
HITS|585
HKMU|74
HMSP|1720
HOKI|645
HOKI-W|625
HOME|50
HOTL|50
HRME|52
HRTA|258
HRUM|1415
IATA|50
IBFN|300
IBFN-W|7
IBST|8200
ICBP|10150
ICON|58
IDPR|180
IFII|129
IFSH|420
IGAR|324
IIKP|50
IKAI|50
IKAN|560
IKBI|236
IMAS|660
IMJS|254
IMPC|1255
INAF|3230
INAI|340
INCF|50
INCI|650
INCO|3540
INDF|7050
INDO|124
INDO-W|31
INDR|2270
INDS|1970
INDX|55
INDY|1035
INKP|9475
INOV|222
INPC|51
INPC-W|3
INPP|695
INPS|1700
INRU|750
INTA|280
INTD|135
INTP|11825
IPCC|422
IPCM|222
IPOL|84
IPTV|328
IPTV-W|48
IRRA|590
ISAT|2390
ISSP|126
ITIC|875
ITMA|410
ITMA-W|45
ITMG|8125
JAST|68
JAWA|55
JAYA|74
JAYA-W|10
JECC|5950
JGLE|50
JIHD|480
JKON|338
JKSW|60
JMAS|204
JPFA|1100
JRPT|424
JSKY|80
JSMR|4120
JSPT|995
JTPE|790
KAEF|3230
KARW|50
KAYU|50
KBAG|244
KBAG-W|55
KBLI|368
KBLM|202
KBLV|296
KBRI|50
KDSI|725
KEEN|314
KEJU|1070
KIAS|50
KICI|226
KIJA|142
KINO|3270
KIOS|160
KIOS-W|67
KJEN|1240
KKGI|208
KLBF|1615
KMTR|324
KOBX|90
KOIN|103
KONI|525
KOPI|484
KOTA|645
KOTA-W|370
KPAL|57
KPAS|51
KPAS-W|10
KPIG|109
KRAH|505
KRAS|372
KREN|93
LAND|212
LAPD|50
LCGP|114
LCKM|374
LEAD|50
LIFE|5250
LINK|1935
LION|280
LMAS|50
LMPI|79
LMSH|246
LPCK|790
LPGI|3900
LPIN|218
LPKR|140
LPLI|76
LPPF|1260
LPPS|74
LRNA|166
LSIP|990
LTLS|436
LUCK|204
MABA|50
MAGP|50
MAIN|615
MAMI|50
MAMI-W|5
MAMIP|600
MAPA|2190
MAPB|1340
MAPI|695
MARI|50
MARK|885
MASA|565
MAYA|6500
MBAP|1820
MBSS|416
MBTO|68
MCAS|2200
MCOR|129
MDIA|50
MDKA|1810
MDKI|155
MDLN|55
MDRN|50
MEDC|540
MEDC-W|32
MEGA|7050
MERK|3380
META|111
MFIN|950
MFMI|520
MGNA|50
MGRO|835
MICE|298
MIDI|1315
MIKA|2300
MINA|50
MIRA|50
MITI|51
MKNT|50
MKPI|14375
MLBI|9650
MLIA|515
MLPL|50
MLPT|580
MMLP|188
MNCN|955
MOLI|900
MPMX|480
MPOW|57
MPPA|111
MPRO|940
MRAT|134
MREI|5200
MSIN|316
MSKY|1025
MTDL|1565
MTFN|50
MTLA|390
MTPS|182
MTRA|244
MTSM|200
MTWI|51
MYOH|1125
MYOR|2250
MYRX|50
MYRXP|50
MYTX|54
NASA|104
NATO|290
NATO-W|61
NELY|130
NFCX|1900
NICK|336
NIKL|865
NIPS|282
NIRO|137
NISP|710
NOBU|720
NRCA|316
NUSA|50
NZIA|170
NZIA-W|4
OASA|398
OCAP|174
OKAS|77
OMRE|316
OPMS|138
PADI|50
PALM|306
PAMG|74
PANI|63
PANR|82
PANS|805
PBID|870
PBRX|250
PBSA|750
PCAR|378
PDES|450
PEGE|142
PEHA|1805
PGAS|1220
PGJO|51
PGLI|190
PGUN|338
PICO|173
PJAA|530
PKPK|50
PLAS|50
PLIN|2450
PMJS|128
PNBN|815
PNBS|50
PNIN|720
PNLF|185
PNSE|900
POLA|52
POLA-W|12
POLI|1210
POLL|3780
POLU|910
POLY|50
POOL|50
PORT|452
POSA|50
POSA-W|2
POWR|630
PPGL|193
PPGL-W|13
PPRE|179
PPRO|50
PRAS|138
PRDA|3000
PRIM|258
PRIM-W|5
PSAB|258
PSDN|111
PSGO|113
PSKT|50
PSSI|165
PTBA|2060
PTIS|164
PTPP|1010
PTPW|1625
PTRO|1930
PTSN|228
PTSP|5275
PUDP|220
PURA|129
PURA-W|18
PURE|113
PURE-W|10
PWON|406
PYFA|960
PZZA|620
R-ABFII|28600
R-LQ45X|876
RAJA|115
RALS|625
RANC|430
RBMS|50
RDTX|5700
REAL|50
REAL-W|4
RELI|340
RICY|84
RIGS|228
RIMO|50
RISE|420
RMBA|246
RODA|50
RONY|96
ROTI|1225
RUIS|224
SAFE|194
SAME|76
SAMF|356
SAPX|2210
SATU|50
SBAT|189
SBAT-W|11
SCCO|9850
SCMA|1260
SCPI|29000
SDMU|50
SDPC|122
SDRA|740
SFAN|965
SGER|262
SGER-W|75
SGRO|1735
SHID|3700
SHIP|580
SIDO|1370
SILO|4650
SIMA|50
SIMP|316
SINI|474
SINI-W|250
SIPD|1150
SKBM|308
SKLT|1610
SKRN|720
SKYB|51
SLIS|5175
SMAR|3240
SMBR|515
SMCB|1030
SMDM|97
SMDR|246
SMGR|9850
SMKL|178
SMKL-W|23
SMMA|17000
SMMT|87
SMRA|570
SMRU|50
SMSM|1320
SOCI|127
SOFA|74
SOFA-W|5
SONA|6000
SOSS|420
SOSS-W|56
SOTS|232
SOTS-W|32
SPMA|258
SPTO|440
SQMI|186
SRAJ|135
SRIL|195
SRSN|56
SRTG|2840
SSIA|348
SSMS|835
SSTM|555
STAR|140
STTP|7350
SUGI|50
SULI|50
SUPR|4200
SURE|2900
SWAT|86
TALF|230
TAMA|172
TAMA-W|7
TAMU|55
TARA|50
TAXI|50
TBIG|1290
TBLA|820
TBMS|660
TCID|6950
TCPI|4180
TDPM|94
TEBE|1400
TECH|119
TELE|121
TFAS|160
TFCO|282
TGKA|7500
TGRA|66
TIFA|400
TINS|760
TIRA|276
TIRT|52
TKIM|6950
TLKM|2950
TMAS|108
TMPO|127
TNCA|200
TOBA|342
TOPS|50
TOTL|294
TOTO|222
TOWR|1090
TOYS|640
TOYS-W|12
TPIA|7400
TPMA|366
TRAM|50
TRAM-W|11
TRIL|50
TRIM|115
TRIN|234
TRIN-W|9
TRIO|426
TRIS|202
TRIS-W|6
TRST|420
TRUK|115
TRUS|284
TSPC|1380
TUGU|2550
TURI|1390
UANG|304
UCID|1455
ULTJ|1605
UNIC|3500
UNIT|153
UNSP|55
UNTR|23525
UNVR|8050
URBN|1350
URBN-W|19
VICO|72
VINS|90
VINS-W|2
VIVA|50
VOKS|197
VRNA|104
WAPO|61
WEGE|195
WEHA|73
WICO|575
WIIM|366
WIKA|1215
WINS|96
WOMF|248
WOOD|406
WOWS|76
WSBP|169
WSKT|655
WTON|282
XAFA|1038
XAQA|804
XASG|87
XBES|838
XBID|459
XBIN|454
XBLQ|395
XBNI|919
XBSK|338
XCID|80
XCIS|105
XCLQ|85
XDIF|386
XIHD|419
XIIC|931
XIID|438
XIIF|476
XIIT|474
XIJI|577
XILV|106
XIML|231
XIPI|141
XISB|398
XISC|558
XISI|278
XISR|346
XKIV|392
XMIG|141
XMJM|1001
XMTS|406
XNVE|122
XPCR|785
XPDV|394
XPES|349
XPFT|670
XPID|430
XPLC|397
XPLQ|424
XPMI|830
XPSG|343
XPTD|416
XSBC|94
XSMU|109
XSPI|750
XSRI|154
XSSI|112
XSSK|583
YELO|50
YELO-W|6
YPAS|446
YULE|192
ZBRA|50
ZINC|138
ZONE|402
