AALI|16300
ABBA|50
ABDA|6900
ABMM|2300
ACES|760
ACST|2850
ADES|1045
ADHI|1980
ADMF|6000
ADMG|125
ADRO|1655
AGII|905
AGRO|340
AGRO-W|216
AGRS|85
AHAP|200
AIMS|155
AISA|1905
AKKU|82
AKPI|900
AKRA|5575
AKSI|125
ALDO|600
ALKA|280
ALMI|179
ALTO|326
ALTO-W|350
AMAG|370
AMFG|6550
AMIN|272
AMRT|570
ANJT|1990
ANTM|855
APEX|1770
APIC|426
APIC-W|290
APII|280
APLI|111
APLN|202
APOL|58
ARGO|900
ARII|500
ARNA|452
ARTA|300
ARTI|50
ARTO|146
ASBI|358
ASDM|985
ASGR|1770
ASII|7325
ASJT|191
ASMI|454
ASMI-W|300
ASRI|334
ASRM|2690
ASSA|197
ATIC|710
ATPK|194
AUTO|1950
BABP|64
BABP-W|5
BABP-W2|70
BACA|193
BACA-W|87
BACA-W2|88
BAJA|348
BALI|975
BALI-W|800
BAPA|50
BATA|795
BAYU|920
BBCA|14450
BBHI|70
BBKP|605
BBLD|850
BBMD|1550
BBNI|5250
BBNP|1910
BBRI|10875
BBRM|51
BBTN|1630
BBYB|310
BBYB-W|160
BCAP|1490
BCIC|50
BCIP|113
BDMN|3330
BEKS|56
BEST|244
BFIN|3500
BGTG|71
BHIT|135
BIKA|482
BIMA|190
BINA|228
BIPI|59
BIPP|88
BIPP-W|22
BIPP-W2|1
BIRD|2890
BISI|1805
BJBR|3170
BJTM|560
BKDP|75
BKSL|90
BKSW|340
BLTA|196
BLTZ|6900
BMAS|400
BMRI|10775
BMSR|145
BMTR|600
BNBA|184
BNBR|50
BNGA|780
BNII|324
BNLI|550
BOGA|354
BOGA-W|240
BOLT|800
BORN|50
BPFI|500
BPII|3500
BRAM|7400
BRAU|82
BRMS|57
BRNA|1030
BRPT|1445
BSDE|1600
BSIM|865
BSIM-W2|600
BSIM-W3|220
BSSR|1410
BSWD|2050
BTEK|930
BTEL|50
BTON|127
BTPN|2510
BUDI|85
BUKK|735
BULL|128
BUMI|244
BUVA|590
BVIC|90
BWPT|298
BYAN|6000
CANI|1175
CASA|442
CASA-W|272
CASS|950
CEKA|1300
CENT|161
CFIN|242
CINT|312
CITA|860
CKRA|62
CLPI|930
CMNP|1660
CMPP|110
CNKO|50
CNTB|250
CNTX|870
COWL|1065
CPGT|50
CPIN|2900
CPRO|50
CSAP|520
CTBN|5200
CTRA|1250
CTRP|660
CTRS|2550
CTTH|78
DAJK|50
DART|314
DAYA|191
DEFI|760
DEWA|50
DGIK|53
DILD|478
DKFT|328
DLTA|4800
DMAS|222
DNAR|250
DNET|1120
DOID|480
DPNS|414
DPUM|595
DSFI|153
DSNG|540
DSSA|5550
DUTI|6000
DVLA|1700
DYAN|56
ECII|570
EKAD|565
ELSA|418
ELTY|50
EMDE|139
EMTK|8700
ENRG|50
EPMT|2920
ERAA|600
ERTX|184
ESSA|1260
ESTI|95
ETWA|82
EXCL|2250
FAST|1500
FASW|4010
FISH|3500
FMII|442
FORU|302
FPNI|120
FREN|55
GAMA|50
GDST|118
GDYR|1900
GEMA|400
GEMS|2630
GGRM|60300
GIAA|336
GJTL|1010
GLOB|456
GMCW|860
GMTD|6950
GOLD|500
GOLL|113
GOLL-W|13
GPRA|171
GREN|250
GSMF|96
GTBO|260
GWSA|125
GZCO|74
HADE|50
HDFA|258
HDTX|520
HERO|1255
HEXA|3150
HITS|735
HMSP|3640
HOME|240
HOTL|154
HOTL-W|14
HRUM|2090
IATA|50
IBFN|184
IBST|1900
ICBP|7550
ICON|326
IDPR|1200
IGAR|525
IIKP|3010
IKAI|73
IKBI|320
IMAS|1300
IMJS|306
IMPC|1020
INAF|4410
INAI|590
INCF|446
INCI|304
INCO|2720
INDF|7275
INDR|870
INDS|810
INDX|88
INDY|675
INKP|945
INPC|73
INPC-W|18
INPP|550
INRU|290
INTA|334
INTD|650
INTP|14800
INVS|117
IPOL|141
ISAT|6275
ISSP|198
ITMA|1730
ITMG|16100
ITTG|82
JAWA|120
JECC|3110
JGLE|386
JIHD|492
JKON|610
JKSW|74
JPFA|1485
JPRS|135
JRPT|850
JSMR|4170
JSPT|2560
JTPE|300
KAEF|2640
KARW|256
KBLI|270
KBLM|358
KBLV|1850
KBRI|50
KDSI|320
KIAS|82
KICI|120
KIJA|268
KINO|2300
KKGI|1410
KLBF|1440
KOBX|88
KOIN|300
KONI|460
KOPI|670
KPIG|1485
KRAH|2330
KRAS|760
KREN|450
LAMI|368
LAPD|50
LCGP|186
LEAD|104
LINK|4850
LION|820
LMAS|50
LMPI|133
LMSH|570
LPCK|5050
LPGI|5150
LPIN|5400
LPKR|710
LPLI|228
LPPF|14275
LPPS|111
LRNA|178
LRNA-W|23
LSIP|1665
LTLS|340
MAGP|50
MAIN|1205
MAMI|50
MAMIP|600
MAPI|4800
MARI|990
MASA|296
MAYA|3150
MBAP|2090
MBSS|312
MBTO|182
MCOR|148
MDIA|1700
MDKA|2000
MDLN|320
MDRN|110
MEDC|1230
MEGA|2650
MERK|9000
META|128
MFIN|760
MFMI|650
MGNA|64
MGNA-W|17
MICE|430
MIDI|755
MIKA|2420
MIRA|50
MITI|68
MKNT|550
MKPI|25550
MLBI|11500
MLIA|545
MLPL|338
MLPT|1730
MMLP|680
MNCN|1620
MPMX|820
MPPA|1365
MRAT|202
MREI|3900
MSKY|1050
MTDL|640
MTFN|50
