20170214|AALI|Astra Agro Lestari Tbk.|15625|15750|15550|15625|1979200|30905900000|1269.336|0|15625|19600|J|15600|216900|B|3.85|2.26|1.06|15650
20170214|ABBA|Mahaka Media Tbk.|52|52|50|51|718900|36153700|89.474|0|52|112000|J|51|4800|B|3.85|2.26|1.06|0
20170214|ABDA|Asuransi Bina Dana Arta Tbk.|6800|0|0|6800|0|0|1552.445|0|6800|1300|J|0|0|B|3.85|2.26|1.06|0
20170214|ABMM|ABM Investama Tbk.|2340|0|0|2340|0|0|62.4|0|2340|28000|J|1755|9500|B|3.85|2.26|1.06|0
20170214|ACES|Ace Hardware Indonesia Tbk.|780|800|770|780|3943500|3064990500|951.22|0|780|25500|J|775|355100|B|3.85|2.26|1.06|0
20170214|ACST|Acset Indonusa Tbk.|2730|2850|2740|2750|818400|2282585000|115.484|0|2750|489300|J|2740|60500|B|3.85|2.26|1.06|0
20170214|ADES|Akasha Wira International Tbk.|1130|1130|1100|1130|59900|67237000|58.702|0|1130|12800|J|1100|29300|B|3.85|2.26|1.06|0
20170214|ADHI|Adhi Karya (Persero) Tbk.|2140|2350|2160|2280|173723900|390373111000|1790.581|0|2280|863200|J|2270|1481900|B|3.85|2.26|1.06|2160
20170214|ADMF|Adira Dinamika Multi Finance Tbk.|7200|7300|7100|7200|244800|1775660000|309.678|0|7200|300|J|7125|700|B|3.85|2.26|1.06|0
20170214|ADMG|Polychem Indonesia Tbk|142|147|138|140|315500|44163200|12.497|0|141|20000|J|140|30300|B|3.85|2.26|1.06|0
20170214|ADRO|Adaro Energy Tbk.|1680|1675|1615|1645|58748000|96782476500|149.546|0|1650|164600|J|1645|34400|B|3.85|2.26|1.06|1670
20170214|AGII|Aneka Gas Industri Tbk.|1005|1025|985|985|10300600|10424880000|89.546|0|990|167000|J|985|103000|B|3.85|2.26|1.06|0
20170214|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|845|920|845|865|258901900|230814156500|1315.45|0|870|634500|J|865|942300|B|3.85|2.26|1.06|0
20170214|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|700|795|700|705|3459500|2585754500|70500|0|710|23200|J|705|36400|B|3.85|2.26|1.06|0
20170214|AGRS|Bank Agris Tbk.|105|110|104|105|33100|3455600|95.455|0|105|19900|J|104|138700|B|3.85|2.26|1.06|0
20170214|AHAP|Asuransi Harta Aman Pratama Tbk.|180|200|180|200|1028400|193648400|403.422|0|200|498100|J|190|44300|B|3.85|2.26|1.06|0
20170214|AIMS|Akbar Indo Makmur Stimec Tbk|150|0|0|150|0|0|120|0|197|2000|J|150|5100|B|3.85|2.26|1.06|0
20170214|AISA|Tiga Pilar Sejahtera Food Tbk.|1990|2000|1945|1960|9401600|18400255000|238.563|0|1965|31000|J|1960|509100|B|3.85|2.26|1.06|0
20170214|AKKU|Anugerah Kagum Karya Utama Tbk.|87|88|84|85|5591700|479455700|129.019|0|85|930100|J|84|731100|B|3.85|2.26|1.06|0
20170214|AKPI|Argha Karya Prima Industry Tbk.|785|0|0|785|0|0|103.55|0|820|200|J|0|0|B|3.85|2.26|1.06|0
20170214|AKRA|AKR Corporindo Tbk.|6650|6750|6550|6550|3867600|25575915000|5220.33|0|6600|7800|J|6550|332300|B|3.85|2.26|1.06|6650
20170214|AKSI|Majapahit Inti Corpora Tbk.|125|0|0|125|0|0|62.5|0|0|0|J|0|0|B|3.85|2.26|1.06|0
20170214|ALDO|Alkindo Naratama Tbk.|600|0|0|600|0|0|266.667|0|750|500|J|600|900|B|3.85|2.26|1.06|0
