20170512|AALI|Astra Agro Lestari Tbk.|14200|14850|14300|14700|2725800|39926202500|1194.191|0|14725|6800|J|14700|44200|B|3.85|2.26|1.06|14300
20170512|ABBA|Mahaka Media Tbk.|50|51|50|50|203000|10150100|87.72|0|50|9100|J|0|0|B|3.85|2.26|1.06|0
20170512|ABDA|Asuransi Bina Dana Arta Tbk.|6900|0|0|6900|0|0|1575.275|0|6700|2500|J|0|0|B|3.85|2.26|1.06|0
20170512|ABMM|ABM Investama Tbk.|2240|2190|2050|2190|600|1244000|58.4|0|2190|900|J|2100|1700|B|3.85|2.26|1.06|0
20170512|ACES|Ace Hardware Indonesia Tbk.|980|1020|965|990|35120500|34869441500|1207.318|0|990|609400|J|985|2200|B|3.85|2.26|1.06|0
20170512|ACST|Acset Indonusa Tbk.|3200|3220|3150|3220|1060000|3371678000|135.222|0|3220|43800|J|3150|98900|B|3.85|2.26|1.06|0
20170512|ADES|Akasha Wira International Tbk.|1090|1100|1090|1100|1300|1420000|57.143|0|1100|100|J|1065|4000|B|3.85|2.26|1.06|0
20170512|ADHI|Adhi Karya (Persero) Tbk.|2170|2210|2170|2180|3194300|6981674000|1712.047|0|2180|14800|J|2170|176400|B|3.85|2.26|1.06|2200
20170512|ADMF|Adira Dinamika Multi Finance Tbk.|6400|6675|6350|6625|213600|1407352500|284.947|0|6650|1300|J|6625|1000|B|3.85|2.26|1.06|0
20170512|ADMG|Polychem Indonesia Tbk|193|210|194|200|3745300|750159600|17.852|0|202|11700|J|200|117800|B|3.85|2.26|1.06|0
20170512|ADRO|Adaro Energy Tbk.|1495|1560|1475|1480|73840800|111541022000|134.546|0|1485|419900|J|1480|1793100|B|3.85|2.26|1.06|1510
20170512|AGII|Aneka Gas Industri Tbk.|985|995|955|965|237000|229645000|87.728|0|970|4300|J|965|5100|B|3.85|2.26|1.06|0
20170512|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|735|765|730|735|5266800|3930679000|1117.752|0|740|80000|J|735|125500|B|3.85|2.26|1.06|0
20170512|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|570|600|560|560|600|340000|56000|0|595|10000|J|560|5500|B|3.85|2.26|1.06|0
20170512|AGRS|Bank Agris Tbk.|151|161|135|141|1029600|154718700|128.182|0|147|27900|J|141|16700|B|3.85|2.26|1.06|0
20170512|AHAP|Asuransi Harta Aman Pratama Tbk.|190|192|192|192|2700|518400|387.285|0|226|9000|J|193|1100|B|3.85|2.26|1.06|0
20170512|AIMS|Akbar Indo Makmur Stimec Tbk|140|139|139|139|200|27800|111.2|0|137|400|J|123|100|B|3.85|2.26|1.06|0
20170512|AISA|Tiga Pilar Sejahtera Food Tbk.|2180|2200|2100|2100|2181100|4655926000|255.603|0|2140|37900|J|2100|378700|B|3.85|2.26|1.06|0
20170512|AKKU|Anugerah Kagum Karya Utama Tbk.|51|54|50|54|2410600|127120100|81.965|0|54|161000|J|52|212800|B|3.85|2.26|1.06|0
20170512|AKPI|Argha Karya Prima Industry Tbk.|900|880|880|880|100|88000|116.082|0|880|1100|J|700|4000|B|3.85|2.26|1.06|0
20170512|AKRA|AKR Corporindo Tbk.|6350|6750|6300|6350|9188800|58320767500|5060.931|0|6350|555800|J|6325|21100|B|3.85|2.26|1.06|6750
20170512|AKSI|Majapahit Inti Corpora Tbk.|125|0|0|125|0|0|62.5|0|0|0|J|0|0|B|3.85|2.26|1.06|0
