20170728|AALI|Astra Agro Lestari Tbk.|15225|15225|14475|14575|2598700|38058235000|1184.037|0|14600|1300|J|14575|226600|B|3.85|2.26|1.06|15225
20170728|ABBA|Mahaka Media Tbk.|51|51|50|50|63100|3156700|87.72|0|50|4500|J|0|0|B|3.85|2.26|1.06|0
20170728|ABDA|Asuransi Bina Dana Arta Tbk.|7200|7350|7350|7350|100|735000|1678.01|0|7450|2100|J|6200|1000|B|3.85|2.26|1.06|0
20170728|ABMM|ABM Investama Tbk.|2370|0|0|2370|0|0|63.2|0|2340|100|J|1800|20000|B|3.85|2.26|1.06|0
20170728|ACES|Ace Hardware Indonesia Tbk.|1130|1155|1125|1135|6138200|6958839500|1384.147|0|1135|3410900|J|1130|10600|B|3.85|2.26|1.06|0
20170728|ACST|Acset Indonusa Tbk.|3130|3150|3050|3080|224600|691764000|129.342|0|3100|9400|J|3080|24000|B|3.85|2.26|1.06|0
20170728|ADES|Akasha Wira International Tbk.|1050|1050|980|985|265000|264868000|51.169|0|990|3000|J|985|27000|B|3.85|2.26|1.06|0
20170728|ADHI|Adhi Karya (Persero) Tbk.|2130|2170|2110|2170|22855100|49071114000|1704.193|0|2180|1069700|J|2170|454900|B|3.85|2.26|1.06|2140
20170728|ADMF|Adira Dinamika Multi Finance Tbk.|6800|6850|6800|6800|173400|1180780000|292.474|0|6825|200|J|6800|4800|B|3.85|2.26|1.06|0
20170728|ADMG|Polychem Indonesia Tbk|266|276|202|218|24859900|5769100200|19.459|0|218|900|J|216|517800|B|3.85|2.26|1.06|0
20170728|ADRO|Adaro Energy Tbk.|1800|1830|1790|1825|24778400|44895365000|165.91|0|1825|1583700|J|1810|3800|B|3.85|2.26|1.06|1800
20170728|AGII|Aneka Gas Industri Tbk.|815|830|815|820|24500|20067500|74.546|0|820|3200|J|815|100|B|3.85|2.26|1.06|0
20170728|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|615|620|580|590|35440900|21078500500|963.927|0|595|260900|J|590|1937600|B|3.85|2.26|1.06|0
20170728|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|550|560|520|520|5600|3021500|52000|0|530|12700|J|520|300|B|3.85|2.26|1.06|0
20170728|AGRS|Bank Agris Tbk.|320|348|320|342|902000|307117400|310.91|0|342|1200|J|338|2500|B|3.85|2.26|1.06|0
20170728|AHAP|Asuransi Harta Aman Pratama Tbk.|181|180|180|180|1300|234000|363.079|0|178|7600|J|164|10000|B|3.85|2.26|1.06|0
20170728|AIMS|Akbar Indo Makmur Stimec Tbk|153|163|159|159|400|64100|127.2|0|159|200|J|150|100|B|3.85|2.26|1.06|0
20170728|AISA|Tiga Pilar Sejahtera Food Tbk.|1195|1305|1195|1300|51469000|64996705000|158.231|0|1305|753100|J|1300|862800|B|3.85|2.26|1.06|0
20170728|AKKU|Anugerah Kagum Karya Utama Tbk.|63|64|58|58|9696700|576902900|88.037|0|59|48000|J|58|207500|B|3.85|2.26|1.06|0
20170728|AKPI|Argha Karya Prima Industry Tbk.|775|780|780|780|200|156000|102.891|0|850|100|J|780|100|B|3.85|2.26|1.06|0
20170728|AKRA|AKR Corporindo Tbk.|6625|6900|6650|6775|12299600|83519742500|5399.655|0|6775|41200|J|6750|117200|B|3.85|2.26|1.06|6700
20170728|AKSI|Majapahit Inti Corpora Tbk.|125|0|0|125|0|0|62.5|0|0|0|J|0|0|B|3.85|2.26|1.06|0
20170728|ALDO|Alkindo Naratama Tbk.|600|0|0|600|0|0|266.667|0|600|100|J|0|0|B|3.85|2.26|1.06|0
20170728|ALKA|Alakasa Industrindo Tbk|141|140|140|140|8000|1120000|23.57|0|140|39800|J|122|200|B|3.85|2.26|1.06|0
20170728|ALMI|Alumindo Light Metal Industry Tbk.|222|224|222|224|13700|3044400|34.462|0|226|100|J|222|20400|B|3.85|2.26|1.06|0
20170728|ALTO|Tri Banyan Tirta Tbk.|270|270|270|270|100|27000|134.895|0|268|1000|J|0|0|B|3.85|2.26|1.06|0
20170728|AMAG|Asuransi Multi Artha Guna Tbk.|420|392|390|392|300|117200|373.334|0|418|45000|J|390|3100|B|3.85|2.26|1.06|0
20170728|AMFG|Asahimas Flat Glass Tbk.|6250|6300|6250|6250|8900|55635000|255.103|0|6250|1300|J|6150|100|B|3.85|2.26|1.06|0
20170728|AMIN|Ateliers Mecaniques D Indonesie Tbk.|314|312|310|310|50300|15593400|242.188|0|308|3000|J|306|10100|B|3.85|2.26|1.06|0
20170728|AMRT|Sumber Alfaria Trijaya Tbk.|680|680|670|675|1039100|705727500|1722.423|0|680|429400|J|675|557700|B|3.85|2.26|1.06|0
20170728|ANJT|Austindo Nusantara Jaya Tbk.|1480|1490|1490|1490|629200|937508000|124.167|0|1490|800|J|1470|500|B|3.85|2.26|1.06|0
20170728|ANTM|Aneka Tambang (Persero) Tbk.|715|720|685|690|109987400|76379433500|454.936|0|690|7602500|J|685|8031100|B|3.85|2.26|1.06|715
20170728|APEX|Apexindo Pratama Duta Tbk.|1780|1780|1780|1780|122500|218050000|113.957|0|2000|400|J|1780|7700|B|3.85|2.26|1.06|0
20170728|APIC|Pacific Strategic Financial Tbk.|430|432|430|432|4047700|1743147600|459.497|0|432|155500|J|430|172300|B|3.85|2.26|1.06|0
20170728|APIC-W|Waran Seri II Pacific Strategic Financia|300|0|0|300|0|0|30000|0|320|1000|J|150|20000|B|3.85|2.26|1.06|0
20170728|APII|Arita Prima Indonesia Tbk.|238|0|0|238|0|0|108.182|0|262|100|J|238|100|B|3.85|2.26|1.06|0
20170728|APLI|Asiaplast Industries Tbk.|99|104|100|104|24700|2533900|86.667|0|104|5500|J|102|5000|B|3.85|2.26|1.06|0
20170728|APLN|Agung Podomoro Land Tbk.|216|240|216|228|69185400|15804899600|62.466|0|228|4001600|J|226|1743500|B|3.85|2.26|1.06|0
20170728|APOL|Arpeni Pratama Ocean Line Tbk.|58|0|0|58|0|0|18.56|0|0|0|J|0|0|B|3.85|2.26|1.06|0
20170728|ARGO|Argo Pantes Tbk|825|0|0|825|0|0|20.729|0|0|0|J|825|50000|B|3.85|2.26|1.06|0
20170728|ARII|Atlas Resources Tbk.|630|650|600|640|73000|46650000|42.667|0|640|32000|J|560|50000|B|3.85|2.26|1.06|0
20170728|ARMY|Armidian Karyatama Tbk.|388|396|376|378|2154100|821887600|126|0|380|50000|J|378|2900|B|3.85|2.26|1.06|0
20170728|ARNA|Arwana Citramulia Tbk.|440|450|446|446|605600|271865000|3031.333|0|454|300|J|446|4900|B|3.85|2.26|1.06|0
20170728|ARTA|Arthavest Tbk|284|282|276|282|400|111000|163.583|0|282|200|J|274|500|B|3.85|2.26|1.06|0
20170728|ARTI|Ratu Prabu Energi Tbk|50|50|50|50|249500|12475000|12.252|0|50|182077200|J|0|0|B|3.85|2.26|1.06|0
20170728|ARTO|Bank Artos Indonesia Tbk.|180|185|177|177|14200|2515000|134.091|0|185|10200|J|176|1400|B|3.85|2.26|1.06|0
20170728|ASBI|Asuransi Bintang Tbk.|434|426|364|382|2488800|986298400|289.988|0|388|101900|J|382|154600|B|3.85|2.26|1.06|0
20170728|ASDM|Asuransi Dayin Mitra Tbk.|1160|0|0|1160|0|0|342.638|0|1160|1000|J|1020|2000|B|3.85|2.26|1.06|0
20170728|ASGR|Astra Graphia Tbk.|1700|1690|1690|1690|400|676000|350.39|0|1675|500|J|1605|1100|B|3.85|2.26|1.06|0
20170728|ASII|Astra International Tbk.|8075|8075|7900|7950|96029800|764995405000|5685.191|0|7975|107100|J|7950|2462500|B|3.85|2.26|1.06|8075
20170728|ASJT|Asuransi Jasa Tania Tbk.|600|590|492|500|63500|33120700|333.334|0|510|17000|J|500|4900|B|3.85|2.26|1.06|0
20170728|ASMI|Asuransi Kresna Mitra Tbk.|715|715|700|700|1361100|962772500|1296.297|0|700|7600|J|695|49900|B|3.85|2.26|1.06|0
20170728|ASRI|Alam Sutera Realty Tbk.|308|310|304|306|7801000|2389707800|291.429|0|308|1789200|J|306|291200|B|3.85|2.26|1.06|308
20170728|ASRM|Asuransi Ramayana Tbk.|2450|0|0|2450|0|0|876.974|0|2440|500|J|1850|100|B|3.85|2.26|1.06|0
20170728|ASSA|Adi Sarana Armada Tbk.|210|218|208|214|360000|76473800|54.872|0|216|101000|J|214|20700|B|3.85|2.26|1.06|0
20170728|ATIC|Anabatic Technologies Tbk.|700|720|700|715|20600|14752000|102.143|0|720|8400|J|695|1000|B|3.85|2.26|1.06|0
20170728|ATPK|Bara Jaya Internasional Tbk.|194|0|0|194|0|0|112.677|0|0|0|J|0|0|B|3.85|2.26|1.06|0
20170728|AUTO|Astra Otoparts Tbk.|2510|2510|2350|2510|247200|597426000|2270.056|0|2530|3000|J|2510|11400|B|3.85|2.26|1.06|0
20170728|BABP|Bank MNC Internasional Tbk.|50|51|50|50|4635600|231802000|57.389|0|51|5447300|J|50|2104100|B|3.85|2.26|1.06|0
20170728|BABP-W2|Waran Seri III Bank MNC Internasional Tb|13|0|0|13|0|0|1300|0|0|0|J|14|600000|B|3.85|2.26|1.06|0
20170728|BACA|Bank Capital Indonesia Tbk.|202|202|199|200|1041800|208548300|147.455|0|200|32300|J|199|120700|B|3.85|2.26|1.06|0
20170728|BACA-W|Waran Seri II Bank Capital Indonesia Tbk|87|0|0|87|0|0|8700|0|0|0|J|87|18900|B|3.85|2.26|1.06|0
20170728|BACA-W2|Waran Seri III Bank Capital Indonesia Tb|87|0|0|87|0|0|8700|0|0|0|J|88|20000|B|3.85|2.26|1.06|0
20170728|BAJA|Saranacentral Bajatama Tbk.|220|222|216|220|288200|62954200|88|0|222|46300|J|220|9400|B|3.85|2.26|1.06|0
