20171108|AALI|Astra Agro Lestari Tbk.|14525|14650|14525|14650|519700|7580295000|1190.129|0|14650|47800|J|14550|5500|B|3.85|2.26|1.06|14525
20171108|ABBA|Mahaka Media Tbk.|50|51|50|50|1400|70200|87.72|0|50|19800|J|0|0|B|3.85|2.26|1.06|0
20171108|ABDA|Asuransi Bina Dana Arta Tbk.|6650|0|0|6650|0|0|1518.199|0|0|0|J|5500|100|B|3.85|2.26|1.06|0
20171108|ABMM|ABM Investama Tbk.|2300|0|0|2300|0|0|61.334|0|2370|10100|J|2010|100|B|3.85|2.26|1.06|0
20171108|ACES|Ace Hardware Indonesia Tbk.|1215|1265|1220|1265|14333500|17979737500|1542.683|0|1270|95500|J|1265|1529800|B|3.85|2.26|1.06|0
20171108|ACST|Acset Indonusa Tbk.|2950|2960|2950|2960|161200|475605000|124.303|0|2960|25600|J|2910|23600|B|3.85|2.26|1.06|0
20171108|ADES|Akasha Wira International Tbk.|980|980|960|960|20200|19574500|49.871|0|970|6800|J|965|100|B|3.85|2.26|1.06|0
20171108|ADHI|Adhi Karya (Persero) Tbk.|2260|2270|2200|2250|12500900|27904762000|1767.021|0|2250|797500|J|2230|65100|B|3.85|2.26|1.06|2240
20171108|ADMF|Adira Dinamika Multi Finance Tbk.|7075|7075|7075|7075|65700|464827500|304.302|0|7075|29200|J|7050|44100|B|3.85|2.26|1.06|0
20171108|ADMG|Polychem Indonesia Tbk|214|216|210|216|233300|49793800|19.28|0|216|15400|J|214|26600|B|3.85|2.26|1.06|0
20171108|ADRO|Adaro Energy Tbk.|1900|1885|1815|1820|77995500|143410373500|165.455|0|1820|1968800|J|1815|2780400|B|3.85|2.26|1.06|1885
20171108|AGII|Aneka Gas Industri Tbk.|600|605|580|590|2693400|1592992500|53.637|0|595|97600|J|590|53200|B|3.85|2.26|1.06|0
20171108|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|575|585|575|575|14286100|8274928500|939.42|0|580|608600|J|575|555900|B|3.85|2.26|1.06|0
20171108|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|440|430|426|426|5000|2138000|42600|0|442|5000|J|426|2500|B|3.85|2.26|1.06|0
20171108|AGRS|Bank Agris Tbk.|250|254|248|248|38200|9545000|225.455|0|248|2200|J|246|2000|B|3.85|2.26|1.06|0
20171108|AHAP|Asuransi Harta Aman Pratama Tbk.|161|177|174|175|4500|787600|352.994|0|175|1200|J|161|6300|B|3.85|2.26|1.06|0
20171108|AIMS|Akbar Indo Makmur Stimec Tbk|134|137|128|128|35600|4643900|102.4|0|135|900|J|130|100|B|3.85|2.26|1.06|0
20171108|AISA|Tiga Pilar Sejahtera Food Tbk.|865|885|865|875|5152400|4504266000|106.502|0|880|239200|J|875|352900|B|3.85|2.26|1.06|0
20171108|AKKU|Anugerah Kagum Karya Utama Tbk.|66|68|62|62|13624900|873578300|94.108|0|63|100000|J|62|356100|B|3.85|2.26|1.06|0
20171108|AKPI|Argha Karya Prima Industry Tbk.|795|795|790|790|300|237500|104.21|0|785|1700|J|650|100|B|3.85|2.26|1.06|0
20171108|AKRA|AKR Corporindo Tbk.|7600|7625|7400|7500|4185000|31234090000|5977.477|0|7500|43800|J|7425|40900|B|3.85|2.26|1.06|7500
20171108|AKSI|Majapahit Inti Corpora Tbk.|370|390|344|344|5700|2079600|172|0|384|400|J|344|3800|B|3.85|2.26|1.06|0
