20170912|AALI|Astra Agro Lestari Tbk.|15100|15100|14950|14975|664800|9973030000|1216.531|0|15000|20600|J|14975|7200|B|15100
20170912|ABBA|Mahaka Media Tbk.|50|0|0|50|0|0|87.719|0|50|1020500|J|0|0|B|0
20170912|ABDA|Asuransi Bina Dana Arta Tbk.|6900|0|0|6900|0|0|1575.274|0|7500|4600|J|5900|100|B|0
20170912|ABMM|ABM Investama Tbk.|2290|0|0|2290|0|0|61.067|0|2290|29900|J|1800|30000|B|0
20170912|ACES|Ace Hardware Indonesia Tbk.|1065|1095|1050|1080|22695600|24558232000|1317.073|0|1085|4500|J|1080|589300|B|0
20170912|ACST|Acset Indonusa Tbk.|2900|2900|2850|2900|73900|212654000|121.783|0|2900|4000|J|2890|2000|B|0
20170912|ADES|Akasha Wira International Tbk.|1020|1030|1000|1010|3900|3930000|52.468|0|1020|800|J|1000|4000|B|0
20170912|ADHI|Adhi Karya (Persero) Tbk.|2030|2040|1980|1995|22885000|45606958500|1566.758|0|2000|2495900|J|1995|266100|B|2030
20170912|ADMF|Adira Dinamika Multi Finance Tbk.|7150|7250|7100|7175|36100|258255000|308.602|0|7175|4600|J|7125|500|B|0
20170912|ADMG|Polychem Indonesia Tbk|171|172|170|170|649700|110549900|15.174|0|170|114900|J|169|173800|B|0
20170912|ADRO|Adaro Energy Tbk.|1900|1930|1860|1865|32362800|60876509500|169.545|0|1865|643200|J|1860|377200|B|1920
20170912|AGII|Aneka Gas Industri Tbk.|675|675|660|660|33900|22491500|60|0|665|18500|J|655|100|B|0
20170912|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|535|540|515|515|8449000|4423352500|841.393|0|520|193000|J|515|787500|B|0
20170912|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|370|386|374|378|73900|28182600|37800|0|378|7000|J|374|2000|B|0
20170912|AGRS|Bank Agris Tbk.|356|356|280|298|1287900|402105600|270.909|0|312|1100|J|298|23200|B|0
20170912|AHAP|Asuransi Harta Aman Pratama Tbk.|190|195|190|190|800|152500|383.25|0|190|3700|J|160|600000|B|0
20170912|AIMS|Akbar Indo Makmur Stimec Tbk|139|148|139|139|4900|711000|111.2|0|144|500|J|139|4000|B|0
20170912|AISA|Tiga Pilar Sejahtera Food Tbk.|900|915|865|865|4487700|3961906000|105.284|0|870|143800|J|865|7500|B|0
20170912|AKKU|Anugerah Kagum Karya Utama Tbk.|52|53|51|52|1731100|88736800|78.929|0|52|558100|J|51|1687500|B|0
20170912|AKPI|Argha Karya Prima Industry Tbk.|915|0|0|915|0|0|120.698|0|995|200|J|690|500|B|0
20170912|AKRA|AKR Corporindo Tbk.|7200|7200|6850|6900|4784500|33517047500|5499.279|0|6900|323900|J|6875|71400|B|7200
20170912|AKSI|Majapahit Inti Corpora Tbk.|125|0|0|125|0|0|62.5|0|0|0|J|0|0|B|0
20170912|ALDO|Alkindo Naratama Tbk.|600|0|0|600|0|0|266.667|0|0|0|J|0|0|B|0
20170912|ALKA|Alakasa Industrindo Tbk|450|484|440|468|125400|58310800|78.788|0|470|20100|J|466|14400|B|0
20170912|ALMI|Alumindo Light Metal Industry Tbk.|278|284|264|270|581300|156919200|41.538|0|270|22000|J|268|300|B|0
20170912|ALTO|Tri Banyan Tirta Tbk.|300|310|300|310|10100|3031000|154.879|0|300|10000|J|0|0|B|0
20170912|AMAG|Asuransi Multi Artha Guna Tbk.|400|350|350|350|100|35000|333.333|0|380|100|J|370|100|B|0
20170912|AMFG|Asahimas Flat Glass Tbk.|6500|6500|6500|6500|102500|666250000|265.306|0|6500|13400|J|6375|200|B|0
20170912|AMIN|Ateliers Mecaniques D Indonesie Tbk.|298|0|0|298|0|0|232.812|0|298|60500|J|258|100|B|0
20170912|AMRT|Sumber Alfaria Trijaya Tbk.|675|690|680|680|11970400|8144871000|1735.181|0|685|500000|J|670|5000|B|0
20170912|ANJT|Austindo Nusantara Jaya Tbk.|1560|0|0|1560|0|0|130|0|1500|1000|J|0|0|B|0
20170912|ANTM|Aneka Tambang (Persero) Tbk.|690|695|675|680|25738800|17616589000|448.342|0|680|798400|J|675|3260700|B|695
20170912|APEX|Apexindo Pratama Duta Tbk.|1780|1780|1780|1780|194900|346922000|113.956|0|0|0|J|1780|1800|B|0
20170912|APIC|Pacific Strategic Financial Tbk.|468|476|458|458|5199600|2438631400|487.151|0|458|89400|J|456|146100|B|0
20170912|APIC-W|Waran Seri II Pacific Strategic Financia|565|0|0|565|0|0|56500|0|565|18100|J|310|20000|B|0
20170912|APII|Arita Prima Indonesia Tbk.|252|248|248|248|100|24800|112.727|0|236|200|J|210|1100|B|0
20170912|APLI|Asiaplast Industries Tbk.|91|98|89|90|110800|9987700|75|0|90|3100|J|89|52100|B|0
20170912|APLN|Agung Podomoro Land Tbk.|274|292|270|280|167522800|47699222600|76.712|0|282|141300|J|280|5621000|B|0
20170912|APOL|Arpeni Pratama Ocean Line Tbk.|58|0|0|58|0|0|18.56|0|0|0|J|0|0|B|0
20170912|ARGO|Argo Pantes Tbk|825|0|0|825|0|0|20.729|0|0|0|J|825|50000|B|0
20170912|ARII|Atlas Resources Tbk.|780|780|780|780|10000|7800000|52|0|785|15000|J|730|1000|B|0
20170912|ARMY|Armidian Karyatama Tbk.|322|332|314|318|32024700|10330503000|106|0|318|110000|J|316|101000|B|0
20170912|ARNA|Arwana Citramulia Tbk.|428|428|420|424|134500|56895600|2881.805|0|426|25400|J|424|42100|B|0
20170912|ARTA|Arthavest Tbk|398|390|300|390|800|265000|226.231|0|384|500|J|322|500|B|0
20170912|ARTI|Ratu Prabu Energi Tbk|50|50|50|50|114500|5725000|12.251|0|50|125754100|J|0|0|B|0
20170912|ARTO|Bank Artos Indonesia Tbk.|165|195|165|171|57900|10937300|129.545|0|175|900|J|171|1500|B|0
20170912|ASBI|Asuransi Bintang Tbk.|294|296|294|296|2600|764600|224.702|0|294|2000|J|292|100|B|0
20170912|ASDM|Asuransi Dayin Mitra Tbk.|1050|1050|1050|1050|5500|5775000|310.146|0|1100|100|J|1050|400|B|0
20170912|ASGR|Astra Graphia Tbk.|1470|1470|1465|1465|6000|8790500|303.74|0|1470|101200|J|1460|1000|B|0
20170912|ASII|Astra International Tbk.|7900|7925|7875|7900|20592600|162605970000|5649.435|0|7925|563200|J|7900|433100|B|7900
20170912|ASJT|Asuransi Jasa Tania Tbk.|580|710|585|600|7300|4899000|400|0|600|1200|J|590|900|B|0
20170912|ASMI|Asuransi Kresna Mitra Tbk.|970|1000|950|975|2354900|2300696500|1805.556|0|980|600|J|975|800|B|0
20170912|ASRI|Alam Sutera Realty Tbk.|346|352|344|344|18249100|6327959400|327.619|0|346|830800|J|344|29900|B|0
20170912|ASRM|Asuransi Ramayana Tbk.|2450|2400|2400|2400|25100|60240000|859.076|0|2400|5000|J|1845|200|B|0
20170912|ASSA|Adi Sarana Armada Tbk.|232|246|228|236|3123200|736851200|60.513|0|238|500000|J|234|113400|B|0
20170912|ATIC|Anabatic Technologies Tbk.|710|0|0|710|0|0|101.429|0|710|15000|J|700|1000|B|0
20170912|ATPK|Bara Jaya Internasional Tbk.|194|0|0|194|0|0|112.677|0|0|0|J|0|0|B|0
20170912|AUTO|Astra Otoparts Tbk.|2540|2540|2470|2490|14400|36058000|2251.967|0|2490|10800|J|2480|100|B|0
20170912|BABP|Bank MNC Internasional Tbk.|51|52|51|51|1295300|66060700|58.536|0|52|3533700|J|51|246300|B|0
20170912|BABP-W2|Waran Seri III Bank MNC Internasional Tb|14|0|0|14|0|0|1400|0|0|0|J|15|300000|B|0
20170912|BACA|Bank Capital Indonesia Tbk.|202|202|200|200|1603000|321338400|147.455|0|202|102600|J|200|20000|B|0
20170912|BACA-W|Waran Seri II Bank Capital Indonesia Tbk|86|0|0|86|0|0|8600|0|0|0|J|88|400|B|0
20170912|BACA-W2|Waran Seri III Bank Capital Indonesia Tb|88|0|0|88|0|0|8800|0|0|0|J|87|2000000|B|0
20170912|BAJA|Saranacentral Bajatama Tbk.|200|206|196|197|917600|183531600|78.8|0|198|46400|J|197|126000|B|0
20170912|BALI|Bali Towerindo Sentra Tbk.|1330|1330|1325|1330|59000|78302500|1662.5|0|1330|9000|J|1325|300|B|0
20170912|BALI-W|Waran Seri I Bali Towerindo Sentra Tbk.|1100|0|0|1100|0|0|550000|0|0|0|J|0|0|B|0
20170912|BAPA|Bekasi Asri Pemula Tbk.|124|127|110|110|3784400|439618900|73.333|0|112|20300|J|110|50100|B|0
20170912|BATA|Sepatu Bata Tbk.|830|825|805|820|5400|4353500|10635.538|0|820|3000|J|805|5000|B|0
20170912|BAYU|Bayu Buana Tbk|1200|0|0|1200|0|0|148.018|0|1250|20000|J|1200|1000|B|0
20170912|BBCA|Bank Central Asia Tbk.|18900|19100|18925|19025|10445000|198609512500|10871.429|0|19050|579000|J|19025|1003800|B|18950
20170912|BBHI|Bank Harda Internasional Tbk.|161|162|158|158|898300|142795800|126.4|0|159|84800|J|158|523600|B|0
20170912|BBKP|Bank Bukopin Tbk.|600|600|590|600|2090200|1244986500|177.994|0|605|244600|J|600|500|B|0
20170912|BBLD|Buana Finance Tbk.|615|0|0|615|0|0|244.411|0|765|800|J|615|200|B|0
20170912|BBMD|Bank Mestika Dharma Tbk.|1400|0|0|1400|0|0|101.449|0|0|0|J|0|0|B|0
20170912|BBNI|Bank Negara Indonesia (Persero) Tbk.|7225|7275|7200|7250|27560800|199799642500|34.87|0|7275|3920500|J|7250|3700|B|7275
20170912|BBNP|Bank Nusantara Parahyangan Tbk.|1450|0|0|1450|0|0|363.297|0|0|0|J|0|0|B|0
20170912|BBRI|Bank Rakyat Indonesia (Persero) Tbk.|14950|15000|14800|14925|19804500|296139822500|3411.429|0|14950|231200|J|14925|872600|B|14800
20170912|BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|50|50|50|50|100100|5005000|21.739|0|50|5940500|J|0|0|B|0
20170912|BBTN|Bank Tabungan Negara (Persero) Tbk.|3000|3100|2990|3020|21117400|64343411000|393.913|0|3020|2690900|J|3010|33000|B|3000
20170912|BBYB|Bank Yudha Bhakti Tbk.|312|318|300|308|1284400|404124200|313.582|0|310|400|J|306|10000|B|0
20170912|BBYB-W|Waran Seri I Bank Yudha Bhakti Tbk.|180|174|174|174|100|17400|17400|0|200|100|J|174|19900|B|0
20170912|BCAP|MNC Kapital Indonesia Tbk.|1560|0|0|1560|0|0|631.541|0|1560|24900|J|0|0|B|0
20170912|BCIC|Bank JTrust Indonesia Tbk.|50|0|0|50|0|0|33.74|0|0|0|J|0|0|B|0
20170912|BCIP|Bumi Citra Permai Tbk.|117|124|116|116|3439000|408930900|105.455|0|118|160700|J|116|203500|B|0
20170912|BDMN|Bank Danamon Indonesia Tbk.|5200|5350|5200|5350|636200|3372437500|3.021|0|5350|124000|J|5275|8800|B|0
20170912|BEKS|Bank Pembangunan Daerah Banten Tbk.|50|50|50|50|1277400|63870000|217.306|0|50|125635800|J|0|0|B|0
20170912|BEST|Bekasi Fajar Industrial Estate Tbk.|262|266|260|260|16113100|4220675600|152.941|0|262|694700|J|260|855700|B|0
20170912|BFIN|BFI Finance  Indonesia Tbk.|555|555|545|545|1506100|835868500|2792.867|0|555|1000000|J|545|49800|B|0
20170912|BGTG|Bank Ganesha Tbk.|99|100|97|97|1034900|101578800|94.175|0|98|38700|J|97|167300|B|0
20170912|BHIT|MNC Investama Tbk.|102|103|100|100|7450900|753202900|292.44|0|102|584100|J|100|683600|B|0
20170912|BIKA|Binakarya Jaya Abadi Tbk.|332|336|320|320|102500|32803200|32|0|336|11300|J|320|95800|B|0
20170912|BIMA|Primarindo Asia Infrastructure Tbk.|91|92|89|90|30800|2751500|22.114|0|91|21000|J|88|15600|B|0
20170912|BINA|Bank Ina Perdana Tbk.|1150|1150|1115|1115|21470200|24475617000|629.958|0|1135|10000|J|1115|48900|B|0
20170912|BIPI|Benakat Integra Tbk.|98|100|94|94|45267100|4354827100|67.143|0|95|1762900|J|94|4514500|B|0
20170912|BIPP|Bhuwanatala Indah Permai Tbk.|87|88|86|87|7600|657000|36.28|0|87|11500|J|86|1700|B|0
20170912|BIPP-W|Waran Seri III Bhuwanatala Indah Permai|17|21|16|17|744400|12774900|1700|0|17|386700|J|16|288500|B|0
20170912|BIPP-W2|Waran Seri IV Bhuwanatala Indah Permai T|1|0|0|1|0|0|100|0|0|0|J|2|400000|B|0
20170912|BIRD|Blue Bird Tbk.|4740|4740|4690|4740|76700|360780000|72.923|0|4740|2400|J|4700|1500|B|0
20170912|BISI|BISI International Tbk.|1485|1520|1490|1495|1976600|2956136500|747.5|0|1495|3451600|J|1490|30400|B|0
20170912|BJBR|Bank Pembangunan Daerah Jawa Barat dan B|2500|2640|2470|2560|15661100|39648145000|426.667|0|2560|323600|J|2550|2000|B|2500
20170912|BJTM|Bank Pembangunan Daerah Jawa Timur Tbk.|680|690|675|675|7783500|5291425000|156.977|0|680|438600|J|675|953800|B|0
20170912|BKDP|Bukit Darmo Property Tbk|87|89|86|86|33400|2886300|71.667|0|88|300|J|86|4400|B|0
20170912|BKSL|Sentul City Tbk.|146|148|143|144|100299400|14536248400|9.95|0|144|1691000|J|143|2807500|B|0
20170912|BKSL-W|Waran Seri I Sentul City Tbk.|73|75|67|70|10874500|766121600|7000|0|70|267200|J|69|89700|B|0
20170912|BKSW|Bank QNB Indonesia Tbk.|220|220|206|206|49000|10757200|472.694|0|216|470600|J|206|54400|B|0
20170912|BLTA|Berlian Laju Tanker Tbk|196|0|0|196|0|0|2.579|0|0|0|J|0|0|B|0
20170912|BLTZ|Graha Layar Prima Tbk.|10400|10500|10400|10500|700|7300000|350|0|10500|500|J|9600|400|B|0
20170912|BMAS|Bank Maspion Indonesia Tbk.|426|460|400|408|38800|16483800|127.5|0|430|2500|J|408|2200|B|0
20170912|BMRI|Bank Mandiri (Persero) Tbk.|13200|13325|13175|13200|12870500|170185275000|1988.752|0|13225|1001900|J|13200|5270200|B|13300
20170912|BMSR|Bintang Mitra Semestaraya Tbk|99|107|97|105|5800|610100|21|0|105|500|J|99|200|B|0
