20161221|COMPOSITE|0|0|5111.392|11517770785|6918324646759
20161221|AGRI|0|0|1851.135|230347112|171909041300
20161221|MINING|0|0|1370.239|1806549344|410958144301
20161221|BASIC-IND|0|0|532.345|328835466|324779932500
20161221|MISC-IND|0|0|1285.888|645989112|323115760650
20161221|CONSUMER|0|0|2261.523|205928568|797011906000
20161221|PROPERTY|0|0|506.352|4050709548|1222237930348
20161221|INFRASTRUC|0|0|1016.43|1018195202|613013783400
20161221|FINANCE|0|0|773.888|1826646666|1481167759752
20161221|TRADE|0|0|821.045|1404569767|1574130388508
20161221|MANUFACTUR|0|0|1326.958|1180753146|1444907599150
20161221|LQ45|0|0|847.126|3349216691|3400876300460
20161221|JII|0|0|666.57|3045732938|2187003481200
20161221|MBX|0|0|1447.124|4112377863|4739305476941
20161221|DBX|0|0|814.261|7405392922|2179019169818
20161221|KOMPAS100|0|0|1071.158|5350344270|4799207428040
20161221|BISNIS-27|0|0|439.4|657684989|2318555945440
20161221|PEFINDO25|0|0|366.241|247232864|632355877280
20161221|SRI-KEHATI|0|0|295.582|363179562|2039847386995
20161221|ISSI|0|0|166.618|6818625406|4571734393862
20161221|IDX30|0|0|455.49|729437642|2638201585880
20161221|INFOBANK15|0|0|579.896|453588656|1223897366110
20161221|SMinfra18|0|0|328.264|241512160|811702395368
20161221|MNC36|0|0|285.873|2901573319|2296334281130
20161221|Investor33|0|0|350.945|633884845|2329490019471
