20161228|COMPOSITE|0|0|5209.445|19087776868|6574963575021
20161228|AGRI|0|0|1851.059|289160760|309943420000
20161228|MINING|0|0|1375.771|2932559464|557750245125
20161228|BASIC-IND|0|0|533.884|547098554|510138130052
20161228|MISC-IND|0|0|1305.074|186707883|192791811920
20161228|CONSUMER|0|0|2339.65|5744324877|687407017660
20161228|PROPERTY|0|0|515.823|2930764908|1084951533450
20161228|INFRASTRUC|0|0|1028.506|719285391|451333783764
20161228|FINANCE|0|0|789.969|2389866840|1406560083298
20161228|TRADE|0|0|835.098|3348008191|1374087549752
20161228|MANUFACTUR|0|0|1359.789|6478131314|1390336959632
20161228|LQ45|0|0|867.554|2773546308|2726175454968
20161228|JII|0|0|680.223|2441846852|1808588428650
20161228|MBX|0|0|1476.652|8683646710|4046079011421
20161228|DBX|0|0|822.341|10404130158|2528884563600
20161228|KOMPAS100|0|0|1095.998|6314892758|4412821267538
20161228|BISNIS-27|0|0|448.82|516388465|1734706724559
20161228|PEFINDO25|0|0|375.938|169445534|321080045985
20161228|SRI-KEHATI|0|0|301.381|316443827|1553089812634
20161228|ISSI|0|0|169.18|12225947309|4144501333855
20161228|IDX30|0|0|467.072|597168495|2009217060759
20161228|INFOBANK15|0|0|594.298|256763936|989532586960
20161228|SMinfra18|0|0|333.018|340502314|892858887359
20161228|MNC36|0|0|291.185|2371029669|2051368797418
20161228|Investor33|0|0|358.283|629320189|1876594951879
