20170111|COMPOSITE|0|0|5301.237|10261477081|5299879496481
20170111|AGRI|0|0|1890.089|242318900|191242110700
20170111|MINING|0|0|1413.093|3295639576|1130222315967
20170111|BASIC-IND|0|0|537.653|341016864|469006593340
20170111|MISC-IND|0|0|1329.873|150389224|184522882550
20170111|CONSUMER|0|0|2366.785|69799948|318940962880
20170111|PROPERTY|0|0|517.801|2909138595|909984656215
20170111|INFRASTRUC|0|0|1056.475|404496124|433112698110
20170111|FINANCE|0|0|806.049|1383919527|1130782226250
20170111|TRADE|0|0|854.905|1464758323|532065050469
20170111|MANUFACTUR|0|0|1376.203|561206036|972470438770
20170111|LQ45|0|0|888.811|2966928545|2878954134273
20170111|JII|0|0|696.372|2711428117|2034239531612
20170111|MBX|0|0|1504.111|3716692131|3798863020587
20170111|DBX|0|0|830.705|6544784950|1501016475894
20170111|KOMPAS100|0|0|1120.297|5566870135|4291847806758
20170111|BISNIS-27|0|0|461.021|451993934|1756303506511
20170111|PEFINDO25|0|0|380.832|184206573|251894893130
20170111|SRI-KEHATI|0|0|310.053|394349999|1788914361011
20170111|ISSI|0|0|172.567|5768142017|3178679462001
20170111|IDX30|0|0|478.785|513135961|2031445410941
20170111|INFOBANK15|0|0|610.064|194144971|892840407406
20170111|SMinfra18|0|0|341.665|346881082|863673306775
20170111|MNC36|0|0|298.219|2576352263|1872417952611
20170111|Investor33|0|0|368.175|482468889|1819749096496
