20171102|COMPOSITE|0|0|6031.107|10121222288|12517745426185
20171102|AGRI|0|0|1757.581|98827879|87315667980
20171102|MINING|0|0|1635.076|1711761332|832611219925
20171102|BASIC-IND|0|0|672.652|377673514|596772881534
20171102|MISC-IND|0|0|1374.573|612478674|470708366900
20171102|CONSUMER|0|0|2521.847|804742956|718077110510
20171102|PROPERTY|0|0|505.25|1970182925|590248654002
20171102|INFRASTRUC|0|0|1141.732|652925621|1625984483861
20171102|FINANCE|0|0|1054.75|2606284935|6408919852310
20171102|TRADE|0|0|929.405|1286344452|1187107189163
20171102|MANUFACTUR|0|0|1507.559|1794895144|1785558358944
20171102|LQ45|0|0|1001.419|3748779692|5556718222001
20171102|JII|0|0|730.319|2095347239|3168424760705
20171102|MBX|0|0|1706.467|6161300562|11219786086772
20171102|DBX|0|0|967.346|3959921726|1297959339413
20171102|KOMPAS100|0|0|1256.663|5013579269|6431822852295
20171102|BISNIS-27|0|0|536.453|787681081|3884419642671
20171102|PEFINDO25|0|0|351.306|107829437|261110341580
20171102|SRI-KEHATI|0|0|367.824|750514504|3692352301401
20171102|ISSI|0|0|185.875|5252138951|4709361706934
20171102|IDX30|0|0|546.563|1617318403|4501576138071
20171102|INFOBANK15|0|0|816.49|1765373650|2641839200395
20171102|SMinfra18|0|0|375.844|639625553|2765353849985
20171102|MNC36|0|0|343.394|984975642|4065014716211
20171102|Investor33|0|0|437.357|1212841761|4036431802161
