20160830|COMPOSITE|0|0|5362.316|7876919238|7840988446236
20160830|AGRI|0|0|1844.53|405548558|220325340600
20160830|MINING|0|0|1149.744|654912960|412244594150
20160830|BASIC-IND|0|0|505.715|710438110|743154005600
20160830|MISC-IND|0|0|1345.014|310781730|457838875940
20160830|CONSUMER|0|0|2490.947|155380491|583811800310
20160830|PROPERTY|0|0|564.272|2532578698|1152961544866
20160830|INFRASTRUC|0|0|1127.805|516559239|1181131078371
20160830|FINANCE|0|0|793.303|1937418535|2110792699116
20160830|TRADE|0|0|869.113|653300917|978728507283
20160830|MANUFACTUR|0|0|1408.801|1176600331|1784804681850
20160830|LQ45|0|0|922.964|2432946366|5028083652259
20160830|JII|0|0|743.015|948721179|3369008967880
20160830|MBX|0|0|1541.667|4570670025|7021966619596
20160830|DBX|0|0|752.706|3306249213|819021826640
20160830|KOMPAS100|0|0|1154.133|4464588306|6525496209024
20160830|BISNIS-27|0|0|472.474|813183800|3544621660585
20160830|PEFINDO25|0|0|422.576|327518315|636697534200
20160830|SRI-KEHATI|0|0|320.066|668828698|3513882189360
20160830|ISSI|0|0|177.467|3672219350|5092785348585
20160830|IDX30|0|0|498.534|999836016|4220781825330
20160830|INFOBANK15|0|0|600.157|343915795|1255738734390
20160830|SMinfra18|0|0|362.441|614880166|1965421797096
20160830|MNC36|0|0|303.55|847450609|3880081630775
20160830|Investor33|0|0|384.829|1037909843|3873980478205
