20160811|COMPOSITE|0|0|5419.088|10540568661|8052924629690
20160811|AGRI|0|0|1850.776|2644040877|630341007400
20160811|MINING|0|0|1198.657|503953422|292783110260
20160811|BASIC-IND|0|0|497.246|988602207|620023879850
20160811|MISC-IND|0|0|1365.238|644564716|537515537400
20160811|CONSUMER|0|0|2446.572|128062247|576314473350
20160811|PROPERTY|0|0|593.606|2844347465|1804241814910
20160811|INFRASTRUC|0|0|1178.545|609629719|889826189880
20160811|FINANCE|0|0|792.39|830478389|1686121707317
20160811|TRADE|0|0|895.091|1346889619|1015756909323
20160811|MANUFACTUR|0|0|1392.389|1761229170|1733853890600
20160811|LQ45|0|0|929.139|2247399130|5567728998605
20160811|JII|0|0|751.878|1224339931|3451865313080
20160811|MBX|0|0|1559.073|9000137446|7248557402087
20160811|DBX|0|0|755.856|1540431215|804367227603
20160811|KOMPAS100|0|0|1164.116|5019242050|7052245883275
20160811|BISNIS-27|0|0|475.987|891877221|3994320931305
20160811|PEFINDO25|0|0|419.47|344203000|411049964900
20160811|SRI-KEHATI|0|0|323.262|808833563|3896982943155
20160811|ISSI|0|0|180.006|5735590877|5304095988960
20160811|IDX30|0|0|501.278|1250115084|4610561446905
20160811|INFOBANK15|0|0|596.604|471254556|1553180220151
20160811|SMinfra18|0|0|375.652|479340210|1623534652280
20160811|MNC36|0|0|306.77|1138224162|4174761199605
20160811|Investor33|0|0|388.961|1523085841|4465179312055
