20170220|COMPOSITE|0|0|5359.288|13587047538|4988630163221
20170220|AGRI|0|0|1868.443|696094368|240191174768
20170220|MINING|0|0|1431.212|3201691050|738567448570
20170220|BASIC-IND|0|0|572.794|169988205|283459307205
20170220|MISC-IND|0|0|1334.999|241193338|284991068250
20170220|CONSUMER|0|0|2339.398|80917494|283247875215
20170220|PROPERTY|0|0|521.713|5249069111|816333085806
20170220|INFRASTRUC|0|0|1062.734|254871908|407049537880
20170220|FINANCE|0|0|827.849|1949743873|1218702996463
20170220|TRADE|0|0|856.674|1743478191|716087669064
20170220|MANUFACTUR|0|0|1384.371|492099037|851698250670
20170220|LQ45|0|0|888.199|4153425509|3030651804538
20170220|JII|0|0|694.664|3265212777|1805221535303
20170220|MBX|0|0|1521.151|6265006221|3825701804521
20170220|DBX|0|0|837.414|7322041317|1162928358700
20170220|KOMPAS100|0|0|1129.256|6220362378|3824581143693
20170220|BISNIS-27|0|0|462.106|534093824|1936246799773
20170220|PEFINDO25|0|0|367.631|155540295|287697955560
20170220|SRI-KEHATI|0|0|314.781|291543688|1573899980008
20170220|ISSI|0|0|174.118|7544764916|2784879553933
20170220|IDX30|0|0|479.958|656325522|2089527831540
20170220|INFOBANK15|0|0|626.445|810017328|983806708630
20170220|SMinfra18|0|0|345.026|161350737|634674594575
20170220|MNC36|0|0|302.525|3073652626|1635161036885
20170220|Investor33|0|0|373.605|534211105|1829504306778
