20160906|COMPOSITE|0|0|5372.096|6175757111|8045877043802
20160906|AGRI|0|0|1863.173|265046500|325343097100
20160906|MINING|0|0|1190.158|361127390|501185180670
20160906|BASIC-IND|0|0|508.924|522889506|455687258800
20160906|MISC-IND|0|0|1376.481|336374100|283954329700
20160906|CONSUMER|0|0|2471.604|200050488|683794203298
20160906|PROPERTY|0|0|570.966|2368731000|1195771602865
20160906|INFRASTRUC|0|0|1121.061|256263727|660767317950
20160906|FINANCE|0|0|793.821|1227995244|1432692741041
20160906|TRADE|0|0|867.066|637279156|2506681312378
20160906|MANUFACTUR|0|0|1409.203|1059314094|1423435791798
20160906|LQ45|0|0|926.2|2381833647|5345869257725
20160906|JII|0|0|748.948|893473375|4130425308975
20160906|MBX|0|0|1542.906|3283521707|6659815211179
20160906|DBX|0|0|761.065|2892235404|1386061832623
20160906|KOMPAS100|0|0|1156.541|4340632396|6856517407130
20160906|BISNIS-27|0|0|477.231|684283399|2286673492380
20160906|PEFINDO25|0|0|411.638|302698870|2270841696323
20160906|SRI-KEHATI|0|0|323.135|466681507|2309673294520
20160906|ISSI|0|0|178.273|2821945718|5725907335508
20160906|IDX30|0|0|499.858|933377147|4751478389725
20160906|INFOBANK15|0|0|602.451|192259580|819733743250
20160906|SMinfra18|0|0|361.055|267655700|932861329680
20160906|MNC36|0|0|306.344|797911547|4407189599225
20160906|Investor33|0|0|387.42|937599109|2636540509950
