2017-03-30|AALI|Astra Agro Lestari Tbk.|15200
2017-03-30|ABBA|Mahaka Media Tbk.|50
2017-03-30|ACES|Ace Hardware Indonesia Tbk.|835
2017-03-30|ACST|Acset Indonusa Tbk.|2700
2017-03-30|ADES|Akasha Wira International Tbk.|1110
2017-03-30|ADHI|Adhi Karya (Persero) Tbk.|2410
2017-03-30|ADMF|Adira Dinamika Multi Finance Tbk.|6825
2017-03-30|ADMG|Polychem Indonesia Tbk|140
2017-03-30|ADRO|Adaro Energy Tbk.|1830
2017-03-30|AGII|Aneka Gas Industri Tbk.|1050
2017-03-30|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|855
2017-03-30|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|750
2017-03-30|AGRS|Bank Agris Tbk.|101
2017-03-30|AIMS|Akbar Indo Makmur Stimec Tbk|149
2017-03-30|AISA|Tiga Pilar Sejahtera Food Tbk.|2140
2017-03-30|AKKU|Anugerah Kagum Karya Utama Tbk.|80
2017-03-30|AKPI|Argha Karya Prima Industry Tbk.|870
2017-03-30|AKRA|AKR Corporindo Tbk.|6375
2017-03-30|ALKA|Alakasa Industrindo Tbk|131
2017-03-30|ALMI|Alumindo Light Metal Industry Tbk.|208
2017-03-30|ALTO|Tri Banyan Tirta Tbk.|324
2017-03-30|AMFG|Asahimas Flat Glass Tbk.|6975
2017-03-30|AMIN|Ateliers Mecaniques D Indonesie Tbk.|326
2017-03-30|AMRT|Sumber Alfaria Trijaya Tbk.|525
2017-03-30|ANTM|Aneka Tambang (Persero) Tbk.|750
2017-03-30|APEX|Apexindo Pratama Duta Tbk.|1780
2017-03-30|APIC|Pacific Strategic Financial Tbk.|352
2017-03-30|APLI|Asiaplast Industries Tbk.|130
2017-03-30|APLN|Agung Podomoro Land Tbk.|224
2017-03-30|ARII|Atlas Resources Tbk.|400
2017-03-30|ARNA|Arwana Citramulia Tbk.|482
2017-03-30|ARTI|Ratu Prabu Energi Tbk|50
2017-03-30|ARTO|Bank Artos Indonesia Tbk.|156
2017-03-30|ASBI|Asuransi Bintang Tbk.|350
2017-03-30|ASDM|Asuransi Dayin Mitra Tbk.|940
2017-03-30|ASGR|Astra Graphia Tbk.|1930
2017-03-30|ASII|Astra International Tbk.|8600
2017-03-30|ASJT|Asuransi Jasa Tania Tbk.|440
2017-03-30|ASMI|Asuransi Kresna Mitra Tbk.|490
2017-03-30|ASRI|Alam Sutera Realty Tbk.|368
2017-03-30|ASSA|Adi Sarana Armada Tbk.|252
2017-03-30|ATIC|Anabatic Technologies Tbk.|700
2017-03-30|AUTO|Astra Otoparts Tbk.|2900
2017-03-30|BABP|Bank MNC Internasional Tbk.|66
2017-03-30|BABP-W|Waran Seri II Bank MNC Internasional Tbk|5
2017-03-30|BACA|Bank Capital Indonesia Tbk.|200
2017-03-30|BAJA|Saranacentral Bajatama Tbk.|262
2017-03-30|BALI|Bali Towerindo Sentra Tbk.|1130
2017-03-30|BAPA|Bekasi Asri Pemula Tbk.|95
2017-03-30|BATA|Sepatu Bata Tbk.|825
2017-03-30|BBCA|Bank Central Asia Tbk.|16700
2017-03-30|BBHI|Bank Harda Internasional Tbk.|84
2017-03-30|BBKP|Bank Bukopin Tbk.|625
2017-03-30|BBNI|Bank Negara Indonesia (Persero) Tbk.|6625
2017-03-30|BBRI|Bank Rakyat Indonesia (Persero) Tbk.|12575
2017-03-30|BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|51
2017-03-30|BBTN|Bank Tabungan Negara (Persero) Tbk.|2310
2017-03-30|BBYB|Bank Yudha Bhakti Tbk.|336
2017-03-30|BBYB-W|Waran Seri I Bank Yudha Bhakti Tbk.|212
2017-03-30|BCIP|Bumi Citra Permai Tbk.|170
2017-03-30|BDMN|Bank Danamon Indonesia Tbk.|4920
