2017-01-05|AALI|Astra Agro Lestari Tbk.|16325
2017-01-05|ABBA|Mahaka Media Tbk.|50
2017-01-05|ABMM|ABM Investama Tbk.|2250
2017-01-05|ACES|Ace Hardware Indonesia Tbk.|805
2017-01-05|ACST|Acset Indonusa Tbk.|2840
2017-01-05|ADES|Akasha Wira International Tbk.|1060
2017-01-05|ADHI|Adhi Karya (Persero) Tbk.|2180
2017-01-05|ADMF|Adira Dinamika Multi Finance Tbk.|6400
2017-01-05|ADMG|Polychem Indonesia Tbk|132
2017-01-05|ADRO|Adaro Energy Tbk.|1695
2017-01-05|AGII|Aneka Gas Industri Tbk.|885
2017-01-05|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|404
2017-01-05|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|280
2017-01-05|AGRS|Bank Agris Tbk.|91
2017-01-05|AHAP|Asuransi Harta Aman Pratama Tbk.|204
2017-01-05|AISA|Tiga Pilar Sejahtera Food Tbk.|1960
2017-01-05|AKKU|Anugerah Kagum Karya Utama Tbk.|79
2017-01-05|AKRA|AKR Corporindo Tbk.|5900
2017-01-05|ALKA|Alakasa Industrindo Tbk|200
2017-01-05|ALMI|Alumindo Light Metal Industry Tbk.|183
2017-01-05|ALTO|Tri Banyan Tirta Tbk.|330
2017-01-05|AMAG|Asuransi Multi Artha Guna Tbk.|370
2017-01-05|AMIN|Ateliers Mecaniques D Indonesie Tbk.|286
2017-01-05|AMRT|Sumber Alfaria Trijaya Tbk.|580
2017-01-05|ANTM|Aneka Tambang (Persero) Tbk.|875
2017-01-05|APIC|Pacific Strategic Financial Tbk.|410
2017-01-05|APIC-W|Waran Seri II Pacific Strategic Financia|280
2017-01-05|APII|Arita Prima Indonesia Tbk.|224
2017-01-05|APLI|Asiaplast Industries Tbk.|112
2017-01-05|APLN|Agung Podomoro Land Tbk.|222
2017-01-05|ARII|Atlas Resources Tbk.|486
2017-01-05|ARNA|Arwana Citramulia Tbk.|450
2017-01-05|ARTI|Ratu Prabu Energi Tbk|50
2017-01-05|ARTO|Bank Artos Indonesia Tbk.|160
2017-01-05|ASBI|Asuransi Bintang Tbk.|378
2017-01-05|ASGR|Astra Graphia Tbk.|1900
2017-01-05|ASII|Astra International Tbk.|8050
2017-01-05|ASJT|Asuransi Jasa Tania Tbk.|186
2017-01-05|ASMI|Asuransi Kresna Mitra Tbk.|456
2017-01-05|ASMI-W|Waran Seri I Asuransi Kresna Mitra Tbk.|314
2017-01-05|ASRI|Alam Sutera Realty Tbk.|388
2017-01-05|ASRM|Asuransi Ramayana Tbk.|2300
2017-01-05|ASSA|Adi Sarana Armada Tbk.|199
2017-01-05|AUTO|Astra Otoparts Tbk.|2000
2017-01-05|BABP|Bank MNC Internasional Tbk.|67
2017-01-05|BABP-W|Waran Seri II Bank MNC Internasional Tbk|6
2017-01-05|BACA|Bank Capital Indonesia Tbk.|202
2017-01-05|BAJA|Saranacentral Bajatama Tbk.|310
2017-01-05|BALI|Bali Towerindo Sentra Tbk.|1030
2017-01-05|BAPA|Bekasi Asri Pemula Tbk.|50
2017-01-05|BATA|Sepatu Bata Tbk.|780
2017-01-05|BAYU|Bayu Buana Tbk|850
2017-01-05|BBCA|Bank Central Asia Tbk.|15700
2017-01-05|BBHI|Bank Harda Internasional Tbk.|58
2017-01-05|BBKP|Bank Bukopin Tbk.|635
2017-01-05|BBLD|Buana Finance Tbk.|830
2017-01-05|BBNI|Bank Negara Indonesia (Persero) Tbk.|5650
2017-01-05|BBRI|Bank Rakyat Indonesia (Persero) Tbk.|12300
2017-01-05|BBRM|Pelayaran Nasional Bina Buana Raya Tbk.|50
2017-01-05|BBTN|Bank Tabungan Negara (Persero) Tbk.|1800
2017-01-05|BBYB|Bank Yudha Bhakti Tbk.|330
2017-01-05|BBYB-W|Waran Seri I Bank Yudha Bhakti Tbk.|210
2017-01-05|BCIP|Bumi Citra Permai Tbk.|145
2017-01-05|BDMN|Bank Danamon Indonesia Tbk.|3730
2017-01-05|BEKS|Bank Pembangunan Daerah Banten Tbk.|60
2017-01-05|BEST|Bekasi Fajar Industrial Estate Tbk.|272
2017-01-05|BFIN|BFI Finance  Indonesia Tbk.|3300
2017-01-05|BGTG|Bank Ganesha Tbk.|76
2017-01-05|BHIT|MNC Investama Tbk.|140
2017-01-05|BIKA|Binakarya Jaya Abadi Tbk.|498
2017-01-05|BINA|Bank Ina Perdana Tbk.|222
2017-01-05|BIPI|Benakat Integra Tbk.|76
2017-01-05|BIPP|Bhuwanatala Indah Permai Tbk.|90
2017-01-05|BIPP-W|Waran Seri III Bhuwanatala Indah Permai|17
2017-01-05|BIRD|Blue Bird Tbk.|2930
2017-01-05|BISI|BISI International Tbk.|1790
2017-01-05|BJBR|Bank Pembangunan Daerah Jawa Barat dan B|3200
2017-01-05|BJTM|Bank Pembangunan Daerah Jawa Timur Tbk.|640
2017-01-05|BKDP|Bukit Darmo Property Tbk|65
2017-01-05|BKSL|Sentul City Tbk.|92
2017-01-05|BKSW|Bank QNB Indonesia Tbk.|298
2017-01-05|BLTZ|Graha Layar Prima Tbk.|8000
2017-01-05|BMRI|Bank Mandiri (Persero) Tbk.|11200
2017-01-05|BMTR|Global Mediacom Tbk.|635
2017-01-05|BNBA|Bank Bumi Arta Tbk.|190
2017-01-05|BNBR|Bakrie & Brothers Tbk|50
2017-01-05|BNGA|Bank CIMB Niaga Tbk.|845
2017-01-05|BNII|Bank Maybank Indonesia Tbk.|344
2017-01-05|BNLI|Bank Permata Tbk.|545
2017-01-05|BOGA|Bintang Oto Global Tbk.|386
2017-01-05|BOGA-W|Waran Seri I Bintang Oto Global Tbk.|171
2017-01-05|BOLT|Garuda Metalindo Tbk.|805
2017-01-05|BRAM|Indo Kordsa Tbk.|5525
2017-01-05|BRMS|Bumi Resources Minerals Tbk.|64
2017-01-05|BRNA|Berlina Tbk.|1100
2017-01-05|BRPT|Barito Pacific Tbk.|1530
2017-01-05|BSDE|Bumi Serpong Damai Tbk.|1820
2017-01-05|BSIM|Bank Sinarmas Tbk.|805
2017-01-05|BSIM-W2|Waran Seri II Bank Sinarmas Tbk.|505
2017-01-05|BTEL|Bakrie Telecom Tbk.|50
2017-01-05|BTON|Betonjaya Manunggal Tbk.|124
2017-01-05|BTPN|Bank Tabungan Pensiunan Nasional Tbk.|2620
2017-01-05|BUDI|Budi Starch & Sweetener Tbk.|86
2017-01-05|BUKK|Bukaka Teknik Utama Tbk.|665
2017-01-05|BULL|Buana Listya Tama Tbk.|175
