2017-02-27|AALI|Astra Agro Lestari Tbk.|15100
2017-02-27|ABBA|Mahaka Media Tbk.|50
2017-02-27|ABMM|ABM Investama Tbk.|2340
2017-02-27|ACES|Ace Hardware Indonesia Tbk.|770
2017-02-27|ACST|Acset Indonusa Tbk.|2770
2017-02-27|ADES|Akasha Wira International Tbk.|1080
2017-02-27|ADHI|Adhi Karya (Persero) Tbk.|2170
2017-02-27|ADMF|Adira Dinamika Multi Finance Tbk.|7150
2017-02-27|ADMG|Polychem Indonesia Tbk|145
2017-02-27|ADRO|Adaro Energy Tbk.|1700
2017-02-27|AGII|Aneka Gas Industri Tbk.|1070
2017-02-27|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|980
2017-02-27|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|800
2017-02-27|AGRS|Bank Agris Tbk.|103
2017-02-27|AHAP|Asuransi Harta Aman Pratama Tbk.|199
2017-02-27|AIMS|Akbar Indo Makmur Stimec Tbk|164
2017-02-27|AISA|Tiga Pilar Sejahtera Food Tbk.|2040
2017-02-27|AKKU|Anugerah Kagum Karya Utama Tbk.|79
2017-02-27|AKRA|AKR Corporindo Tbk.|6700
2017-02-27|ALKA|Alakasa Industrindo Tbk|121
2017-02-27|ALMI|Alumindo Light Metal Industry Tbk.|194
2017-02-27|ALTO|Tri Banyan Tirta Tbk.|312
2017-02-27|AMAG|Asuransi Multi Artha Guna Tbk.|480
2017-02-27|AMFG|Asahimas Flat Glass Tbk.|6600
2017-02-27|AMIN|Ateliers Mecaniques D Indonesie Tbk.|348
2017-02-27|AMRT|Sumber Alfaria Trijaya Tbk.|580
2017-02-27|ANTM|Aneka Tambang (Persero) Tbk.|770
2017-02-27|APEX|Apexindo Pratama Duta Tbk.|1780
2017-02-27|APIC|Pacific Strategic Financial Tbk.|422
2017-02-27|APIC-W|Waran Seri II Pacific Strategic Financia|190
2017-02-27|APII|Arita Prima Indonesia Tbk.|200
2017-02-27|APLI|Asiaplast Industries Tbk.|100
2017-02-27|APLN|Agung Podomoro Land Tbk.|230
2017-02-27|ARII|Atlas Resources Tbk.|370
2017-02-27|ARNA|Arwana Citramulia Tbk.|430
2017-02-27|ARTA|Arthavest Tbk|240
2017-02-27|ARTI|Ratu Prabu Energi Tbk|50
2017-02-27|ASGR|Astra Graphia Tbk.|1780
2017-02-27|ASII|Astra International Tbk.|8150
2017-02-27|ASJT|Asuransi Jasa Tania Tbk.|630
