2017-09-20|AALI|Astra Agro Lestari Tbk.|14900
2017-09-20|ACES|Ace Hardware Indonesia Tbk.|1110
2017-09-20|ACST|Acset Indonusa Tbk.|2910
2017-09-20|ADES|Akasha Wira International Tbk.|1015
2017-09-20|ADHI|Adhi Karya (Persero) Tbk.|2070
2017-09-20|ADMF|Adira Dinamika Multi Finance Tbk.|6950
2017-09-20|ADMG|Polychem Indonesia Tbk|168
2017-09-20|ADRO|Adaro Energy Tbk.|1870
2017-09-20|AGII|Aneka Gas Industri Tbk.|685
2017-09-20|AGRO|Bank Rakyat Indonesia Agroniaga Tbk.|575
2017-09-20|AGRO-W|Waran Seri II Bank Rakyat Indonesia Agro|430
2017-09-20|AGRS|Bank Agris Tbk.|286
2017-09-20|AHAP|Asuransi Harta Aman Pratama Tbk.|187
2017-09-20|AIMS|Akbar Indo Makmur Stimec Tbk|170
2017-09-20|AISA|Tiga Pilar Sejahtera Food Tbk.|1030
2017-09-20|AKKU|Anugerah Kagum Karya Utama Tbk.|51
2017-09-20|AKRA|AKR Corporindo Tbk.|7000
2017-09-20|ALKA|Alakasa Industrindo Tbk|400
2017-09-20|ALMI|Alumindo Light Metal Industry Tbk.|252
2017-09-20|ALTO|Tri Banyan Tirta Tbk.|310
2017-09-20|AMIN|Ateliers Mecaniques D Indonesie Tbk.|272
2017-09-20|AMRT|Sumber Alfaria Trijaya Tbk.|680
2017-09-20|ANTM|Aneka Tambang (Persero) Tbk.|675
2017-09-20|APEX|Apexindo Pratama Duta Tbk.|1780
2017-09-20|APIC|Pacific Strategic Financial Tbk.|442
2017-09-20|APIC-W|Waran Seri II Pacific Strategic Financia|565
2017-09-20|APII|Arita Prima Indonesia Tbk.|254
2017-09-20|APLI|Asiaplast Industries Tbk.|90
2017-09-20|APLN|Agung Podomoro Land Tbk.|296
2017-09-20|ARII|Atlas Resources Tbk.|585
2017-09-20|ARMY|Armidian Karyatama Tbk.|316
2017-09-20|ARNA|Arwana Citramulia Tbk.|430
2017-09-20|ARTA|Arthavest Tbk|366
2017-09-20|ARTI|Ratu Prabu Energi Tbk|50
2017-09-20|ARTO|Bank Artos Indonesia Tbk.|180
2017-09-20|ASBI|Asuransi Bintang Tbk.|306
2017-09-20|ASDM|Asuransi Dayin Mitra Tbk.|1060
2017-09-20|ASGR|Astra Graphia Tbk.|1450
2017-09-20|ASII|Astra International Tbk.|7900
2017-09-20|ASJT|Asuransi Jasa Tania Tbk.|600
2017-09-20|ASMI|Asuransi Kresna Mitra Tbk.|910
2017-09-20|ASRI|Alam Sutera Realty Tbk.|396
2017-09-20|ASRM|Asuransi Ramayana Tbk.|2450
2017-09-20|ASSA|Adi Sarana Armada Tbk.|230
2017-09-20|ATIC|Anabatic Technologies Tbk.|720
2017-09-20|AUTO|Astra Otoparts Tbk.|2480
2017-09-20|BABP|Bank MNC Internasional Tbk.|51
2017-09-20|BACA|Bank Capital Indonesia Tbk.|200
2017-09-20|BAJA|Saranacentral Bajatama Tbk.|186
2017-09-20|BALI|Bali Towerindo Sentra Tbk.|1330
2017-09-20|BAPA|Bekasi Asri Pemula Tbk.|107
2017-09-20|BBCA|Bank Central Asia Tbk.|19100
2017-09-20|BBHI|Bank Harda Internasional Tbk.|159
2017-09-20|BBKP|Bank Bukopin Tbk.|590
2017-09-20|BBMD|Bank Mestika Dharma Tbk.|1230
2017-09-20|BBNI|Bank Negara Indonesia (Persero) Tbk.|7350
2017-09-20|BBRI|Bank Rakyat Indonesia (Persero) Tbk.|15000
2017-09-20|BBTN|Bank Tabungan Negara (Persero) Tbk.|3220
2017-09-20|BBYB|Bank Yudha Bhakti Tbk.|308
2017-09-20|BCAP|MNC Kapital Indonesia Tbk.|1570
2017-09-20|BCIP|Bumi Citra Permai Tbk.|112
2017-09-20|BDMN|Bank Danamon Indonesia Tbk.|5425
2017-09-20|BEKS|Bank Pembangunan Daerah Banten Tbk.|50
2017-09-20|BEST|Bekasi Fajar Industrial Estate Tbk.|286
2017-09-20|BFIN|BFI Finance  Indonesia Tbk.|545
2017-09-20|BGTG|Bank Ganesha Tbk.|100
2017-09-20|BHIT|MNC Investama Tbk.|104
2017-09-20|BIKA|Binakarya Jaya Abadi Tbk.|330
2017-09-20|BIMA|Primarindo Asia Infrastructure Tbk.|88
2017-09-20|BINA|Bank Ina Perdana Tbk.|1090
2017-09-20|BIPI|Benakat Integra Tbk.|94
2017-09-20|BIPP|Bhuwanatala Indah Permai Tbk.|88
2017-09-20|BIPP-W|Waran Seri III Bhuwanatala Indah Permai|16
2017-09-20|BIRD|Blue Bird Tbk.|4810
2017-09-20|BISI|BISI International Tbk.|1480
2017-09-20|BJBR|Bank Pembangunan Daerah Jawa Barat dan B|2650
2017-09-20|BJTM|Bank Pembangunan Daerah Jawa Timur Tbk.|690
2017-09-20|BKDP|Bukit Darmo Property Tbk|88
2017-09-20|BKSL|Sentul City Tbk.|157
2017-09-20|BKSL-W|Waran Seri I Sentul City Tbk.|82
2017-09-20|BKSW|Bank QNB Indonesia Tbk.|222
2017-09-20|BLTZ|Graha Layar Prima Tbk.|10500
2017-09-20|BMAS|Bank Maspion Indonesia Tbk.|412
2017-09-20|BMRI|Bank Mandiri (Persero) Tbk.|6575
2017-09-20|BMSR|Bintang Mitra Semestaraya Tbk|96
2017-09-20|BMTR|Global Mediacom Tbk.|545
2017-09-20|BNBA|Bank Bumi Arta Tbk.|240
2017-09-20|BNGA|Bank CIMB Niaga Tbk.|1360
2017-09-20|BNII|Bank Maybank Indonesia Tbk.|300
2017-09-20|BNLI|Bank Permata Tbk.|710
2017-09-20|BOGA|Bintang Oto Global Tbk.|595
2017-09-20|BOLT|Garuda Metalindo Tbk.|1010
2017-09-20|BRMS|Bumi Resources Minerals Tbk.|62
2017-09-20|BRNA|Berlina Tbk.|1085
2017-09-20|BRPT|Barito Pacific Tbk.|2270
2017-09-20|BSDE|Bumi Serpong Damai Tbk.|1810
2017-09-20|BSWD|Bank Of India Indonesia Tbk.|1745
2017-09-20|BTEK|Bumi Teknokultura Unggul Tbk|148
2017-09-20|BTON|Betonjaya Manunggal Tbk.|115
2017-09-20|BTPN|Bank Tabungan Pensiunan Nasional Tbk.|2570
2017-09-20|BUDI|Budi Starch & Sweetener Tbk.|97
2017-09-20|BUKK|Bukaka Teknik Utama Tbk.|1250
2017-09-20|BULL|Buana Listya Tama Tbk.|138
2017-09-20|BULL-W|Waran Seri II Buana Listya Tama Tbk.|64
2017-09-20|BUMI|Bumi Resources Tbk.|226
2017-09-20|BVIC|Bank Victoria International Tbk.|240
2017-09-20|BWPT|Eagle High Plantations Tbk.|264
2017-09-20|BYAN|Bayan Resources Tbk.|6500
2017-09-20|CANI|Capitol Nusantara Indonesia Tbk.|402
2017-09-20|CARS|Industri dan Perdagangan Bintraco Dharma|1435
2017-09-20|CASA|Capital Financial Indonesia Tbk.|408
2017-09-20|CASS|Cardig Aero Services Tbk.|700
2017-09-20|CEKA|Wilmar Cahaya Indonesia Tbk.|1400
2017-09-20|CENT|Centratama Telekomunikasi Indonesia Tbk.|98
2017-09-20|CFIN|Clipan Finance Indonesia Tbk.|300
2017-09-20|CINT|Chitose Internasional Tbk.|328
2017-09-20|CKRA|Cakra Mineral Tbk.|94
2017-09-20|CLEO|Sariguna Primatirta Tbk.|590
2017-09-20|CLPI|Colorpak Indonesia Tbk.|990
2017-09-20|CMNP|Citra Marga Nusaphala Persada Tbk.|1335
2017-09-20|CNKO|Exploitasi Energi Indonesia Tbk.|50
2017-09-20|CNTX|Century Textile Industry Tbk.|540
2017-09-20|COWL|Cowell Development Tbk.|1185
2017-09-20|CPIN|Charoen Pokphand Indonesia Tbk|2720
2017-09-20|CSAP|Catur Sentosa Adiprana Tbk.|474
2017-09-20|CTRA|Ciputra Development Tbk.|1170
2017-09-20|CTTH|Citatah Tbk.|80
2017-09-20|DAJK|Dwi Aneka Jaya Kemasindo Tbk.|50
2017-09-20|DART|Duta Anggada Realty Tbk.|360
2017-09-20|DAYA|Duta Intidaya Tbk.|193
2017-09-20|DEFI|Danasupra Erapacific Tbk|685
2017-09-20|DEWA|Darma Henwa Tbk|50
2017-09-20|DGIK|Nusa Konstruksi Enjiniring Tbk.|79
2017-09-20|DILD|Intiland Development Tbk.|418
2017-09-20|DKFT|Central Omega Resources Tbk.|436
2017-09-20|DLTA|Delta Djakarta Tbk.|4530
2017-09-20|DMAS|Puradelta Lestari Tbk.|202
2017-09-20|DNAR|Bank Dinar Indonesia Tbk.|280
2017-09-20|DNET|Indoritel Makmur Internasional Tbk.|2250
2017-09-20|DOID|Delta Dunia Makmur Tbk.|920
2017-09-20|DPNS|Duta Pertiwi Nusantara Tbk.|420
2017-09-20|DPUM|Dua Putra Utama Makmur Tbk.|308
2017-09-20|DSFI|Dharma Samudera Fishing Industries Tbk.|121
2017-09-20|DSNG|Dharma Satya Nusantara Tbk.|456
2017-09-20|DSSA|Dian Swastatika Sentosa Tbk|13800
2017-09-20|DVLA|Darya-Varia Laboratoria Tbk.|1940
2017-09-20|DYAN|Dyandra Media International Tbk.|58
2017-09-20|ECII|Electronic City Indonesia Tbk.|850
2017-09-20|EKAD|Ekadharma International Tbk.|645
2017-09-20|ELSA|Elnusa Tbk.|294
2017-09-20|ELTY|Bakrieland Development Tbk.|50
2017-09-20|EMDE|Megapolitan Developments Tbk.|316
2017-09-20|ENRG|Energi Mega Persada Tbk.|91
2017-09-20|ERAA|Erajaya Swasembada Tbk.|835
2017-09-20|ERTX|Eratex Djaja Tbk.|149
2017-09-20|ESSA|Surya Esa Perkasa Tbk.|1650
2017-09-20|ESTI|Ever Shine Tex Tbk.|105
2017-09-20|EXCL|XL Axiata Tbk.|3840
2017-09-20|FAST|Fast Food Indonesia Tbk.|1480
2017-09-20|FASW|Fajar Surya Wisesa Tbk.|5025
2017-09-20|FINN|First Indo American Leasing Tbk.|195
2017-09-20|FIRE|Alfa Energi Investama Tbk.|1370
2017-09-20|FIRE-W|Waran Seri I Alfa Energi Investama Tbk.|370
2017-09-20|FORU|Fortune Indonesia Tbk|220
2017-09-20|FORZ|Forza Land Indonesia Tbk.|720
2017-09-20|FPNI|Lotte Chemical Titan Tbk.|226
2017-09-20|FREN|Smartfren Telecom Tbk.|50
2017-09-20|GAMA|Gading Development Tbk.|50
2017-09-20|GDST|Gunawan Dianjaya Steel Tbk.|95
2017-09-20|GEMA|Gema Grahasarana Tbk.|770
2017-09-20|GGRM|Gudang Garam Tbk.|67375
2017-09-20|GIAA|Garuda Indonesia (Persero) Tbk.|330
2017-09-20|GJTL|Gajah Tunggal Tbk.|750
2017-09-20|GOLD|Visi Telekomunikasi Infrastruktur Tbk.|620
2017-09-20|GOLL|Golden Plantation Tbk.|120
2017-09-20|GOLL-W|Waran Seri I Golden Plantation Tbk.|18
2017-09-20|GPRA|Perdana Gapuraprima Tbk.|142
2017-09-20|GSMF|Equity Development Investment Tbk.|123
2017-09-20|GWSA|Greenwood Sejahtera Tbk.|127
2017-09-20|GZCO|Gozco Plantations Tbk.|74
2017-09-20|HDFA|Radana Bhaskara Finance Tbk.|202
2017-09-20|HEXA|Hexindo Adiperkasa Tbk.|4080
2017-09-20|HITS|Humpuss Intermoda Transportasi Tbk.|630
2017-09-20|HMSP|H.M. Sampoerna Tbk.|3900
2017-09-20|HOKI|Buyung Poetra Sembada Tbk.|288
2017-09-20|HOKI-W|Waran Seri I Buyung Poetra Sembada Tbk.|60
2017-09-20|HOME|Hotel Mandarine Regency Tbk.|226
2017-09-20|HOTL|Saraswati Griya Lestari Tbk.|109
2017-09-20|HOTL-W|Waran Seri I Saraswati Griya Lestari Tbk|12
2017-09-20|HRTA|Hartadinata Abadi Tbk.|274
2017-09-20|HRUM|Harum Energy Tbk.|2180
2017-09-20|IATA|Indonesia Transport & Infrastructure Tbk|50
2017-09-20|IBST|Inti Bangun Sejahtera Tbk.|6200
2017-09-20|ICBP|Indofood CBP Sukses Makmur Tbk.|8850
2017-09-20|ICON|Island Concepts Indonesia Tbk.|102
2017-09-20|IDPR|Indonesia Pondasi Raya Tbk.|1190
2017-09-20|IGAR|Champion Pacific Indonesia Tbk.|394
2017-09-20|IIKP|Inti Agri Resources Tbk|230
2017-09-20|IKBI|Sumi Indo Kabel Tbk.|344
2017-09-20|IMAS|Indomobil Sukses Internasional Tbk.|900
2017-09-20|IMJS|Indomobil Multi Jasa Tbk.|304
2017-09-20|IMPC|Impack Pratama Industri Tbk.|995
2017-09-20|INAF|Indofarma Tbk.|2310
2017-09-20|INAI|Indal Aluminium Industry Tbk.|680
2017-09-20|INCF|Indo Komoditi Korpora Tbk.|214
2017-09-20|INCI|Intanwijaya Internasional Tbk|402
2017-09-20|INCO|Vale Indonesia Tbk.|2700
